assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	PXXAWJ3    ,	,	2418,	2021/11/23 下午 08:45:07,	S2784     ,	Y,	2070,	PXXAWJ3    ,	ChipMOS      ,	MINIBGA24A3L   ,	024MAAW066               ,	5J223800                                          ,	48,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6762A-24XD10RTE13G{A}                             ,	4525759178-10            ,	N,	N,	0,	0,	20211123,	204507,	2021/11/23 上午 12:00:00,	AAW024MA6037B       ,	,	      ,	M,	                         ,	          ,	               ,	6762A-24XD10RTE13G{A}                             ,	PROD        ,	2021/11/26 上午 12:00:00,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/12/3 上午 12:00:00,	8 ,	,	 D E F A C                                                                      ,	A0801CB0700         ,	20,	Y3,	     ,	AW02    ,	1081125005               ,	,	,	                                   ,	PXXAWJ3,	PXXAWJ3    ,	,	2418,	2021/11/23 下午 08:45:07,	S2784     ,	Y,
	PXXAWJ3    ,	,	2430,	2021/11/23 下午 08:45:07,	S2784     ,	Y,	2070,	PXXAWJ3    ,	ChipMOS      ,	MINIBGA24A3L   ,	024MAAW066               ,	5J223800                                          ,	48,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6762A-24XD10RTE13G{A}                             ,	4525759178-10            ,	N,	N,	0,	0,	20211123,	204507,	2021/11/23 上午 12:00:00,	AAW024MA6037B       ,	,	      ,	M,	                         ,	          ,	               ,	6762A-24XD10RTE13G{A}                             ,	PROD        ,	2021/11/26 上午 12:00:00,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/12/3 上午 12:00:00,	8 ,	,	 D E F A C                                                                      ,	A0801CB0700         ,	20,	Y3,	     ,	AW02    ,	1081125005               ,	,	,	                                   ,	PXXAWJ3,	PXXAWJ3    ,	,	2430,	2021/11/23 下午 08:45:07,	S2784     ,	Y,
	PXXAWJ3    ,	,	2435,	2021/11/23 下午 08:45:07,	S2784     ,	Y,	2070,	PXXAWJ3    ,	ChipMOS      ,	MINIBGA24A3L   ,	024MAAW066               ,	5J223800                                          ,	48,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6762A-24XD10RTE13G{A}                             ,	4525759178-10            ,	N,	N,	0,	0,	20211123,	204507,	2021/11/23 上午 12:00:00,	AAW024MA6037B       ,	,	      ,	M,	                         ,	          ,	               ,	6762A-24XD10RTE13G{A}                             ,	PROD        ,	2021/11/26 上午 12:00:00,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/12/3 上午 12:00:00,	8 ,	,	 D E F A C                                                                      ,	A0801CB0700         ,	20,	Y3,	     ,	AW02    ,	1081125005               ,	,	,	                                   ,	PXXAWJ3,	PXXAWJ3    ,	,	2435,	2021/11/23 下午 08:45:07,	S2784     ,	Y,
	PXXAWJ3    ,	,	2440,	2021/11/23 下午 08:45:07,	S2784     ,	Y,	2070,	PXXAWJ3    ,	ChipMOS      ,	MINIBGA24A3L   ,	024MAAW066               ,	5J223800                                          ,	48,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6762A-24XD10RTE13G{A}                             ,	4525759178-10            ,	N,	N,	0,	0,	20211123,	204507,	2021/11/23 上午 12:00:00,	AAW024MA6037B       ,	,	      ,	M,	                         ,	          ,	               ,	6762A-24XD10RTE13G{A}                             ,	PROD        ,	2021/11/26 上午 12:00:00,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/12/3 上午 12:00:00,	8 ,	,	 D E F A C                                                                      ,	A0801CB0700         ,	20,	Y3,	     ,	AW02    ,	1081125005               ,	,	,	                                   ,	PXXAWJ3,	PXXAWJ3    ,	,	2440,	2021/11/23 下午 08:45:07,	S2784     ,	Y,
	PXXAWJ3    ,	,	2450,	2021/11/23 下午 08:45:07,	S2784     ,	Y,	2070,	PXXAWJ3    ,	ChipMOS      ,	MINIBGA24A3L   ,	024MAAW066               ,	5J223800                                          ,	48,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6762A-24XD10RTE13G{A}                             ,	4525759178-10            ,	N,	N,	0,	0,	20211123,	204507,	2021/11/23 上午 12:00:00,	AAW024MA6037B       ,	,	      ,	M,	                         ,	          ,	               ,	6762A-24XD10RTE13G{A}                             ,	PROD        ,	2021/11/26 上午 12:00:00,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/12/3 上午 12:00:00,	8 ,	,	 D E F A C                                                                      ,	A0801CB0700         ,	20,	Y3,	     ,	AW02    ,	1081125005               ,	,	,	                                   ,	PXXAWJ3,	PXXAWJ3    ,	,	2450,	2021/11/23 下午 08:45:07,	S2784     ,	Y,
	PXXAWJ3    ,	,	2460,	2021/11/23 下午 08:45:07,	S2784     ,	Y,	2070,	PXXAWJ3    ,	ChipMOS      ,	MINIBGA24A3L   ,	024MAAW066               ,	5J223800                                          ,	48,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6762A-24XD10RTE13G{A}                             ,	4525759178-10            ,	N,	N,	0,	0,	20211123,	204507,	2021/11/23 上午 12:00:00,	AAW024MA6037B       ,	,	      ,	M,	                         ,	          ,	               ,	6762A-24XD10RTE13G{A}                             ,	PROD        ,	2021/11/26 上午 12:00:00,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/12/3 上午 12:00:00,	8 ,	,	 D E F A C                                                                      ,	A0801CB0700         ,	20,	Y3,	     ,	AW02    ,	1081125005               ,	,	,	                                   ,	PXXAWJ3,	PXXAWJ3    ,	,	2460,	2021/11/23 下午 08:45:07,	S2784     ,	Y,
	PXXAWJ3    ,	,	2470,	2021/11/23 下午 08:45:07,	S2784     ,	Y,	2070,	PXXAWJ3    ,	ChipMOS      ,	MINIBGA24A3L   ,	024MAAW066               ,	5J223800                                          ,	48,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6762A-24XD10RTE13G{A}                             ,	4525759178-10            ,	N,	N,	0,	0,	20211123,	204507,	2021/11/23 上午 12:00:00,	AAW024MA6037B       ,	,	      ,	M,	                         ,	          ,	               ,	6762A-24XD10RTE13G{A}                             ,	PROD        ,	2021/11/26 上午 12:00:00,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/12/3 上午 12:00:00,	8 ,	,	 D E F A C                                                                      ,	A0801CB0700         ,	20,	Y3,	     ,	AW02    ,	1081125005               ,	,	,	                                   ,	PXXAWJ3,	PXXAWJ3    ,	,	2470,	2021/11/23 下午 08:45:07,	S2784     ,	Y,
	PXXAWJ3    ,	,	2480,	2021/11/23 下午 08:45:07,	S2784     ,	Y,	2070,	PXXAWJ3    ,	ChipMOS      ,	MINIBGA24A3L   ,	024MAAW066               ,	5J223800                                          ,	48,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6762A-24XD10RTE13G{A}                             ,	4525759178-10            ,	N,	N,	0,	0,	20211123,	204507,	2021/11/23 上午 12:00:00,	AAW024MA6037B       ,	,	      ,	M,	                         ,	          ,	               ,	6762A-24XD10RTE13G{A}                             ,	PROD        ,	2021/11/26 上午 12:00:00,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/12/3 上午 12:00:00,	8 ,	,	 D E F A C                                                                      ,	A0801CB0700         ,	20,	Y3,	     ,	AW02    ,	1081125005               ,	,	,	                                   ,	PXXAWJ3,	PXXAWJ3    ,	,	2480,	2021/11/23 下午 08:45:07,	S2784     ,	Y,
	PXXAWJ3    ,	,	2490,	2021/11/23 下午 08:45:07,	S2784     ,	Y,	2070,	PXXAWJ3    ,	ChipMOS      ,	MINIBGA24A3L   ,	024MAAW066               ,	5J223800                                          ,	48,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6762A-24XD10RTE13G{A}                             ,	4525759178-10            ,	N,	N,	0,	0,	20211123,	204507,	2021/11/23 上午 12:00:00,	AAW024MA6037B       ,	,	      ,	M,	                         ,	          ,	               ,	6762A-24XD10RTE13G{A}                             ,	PROD        ,	2021/11/26 上午 12:00:00,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/12/3 上午 12:00:00,	8 ,	,	 D E F A C                                                                      ,	A0801CB0700         ,	20,	Y3,	     ,	AW02    ,	1081125005               ,	,	,	                                   ,	PXXAWJ3,	PXXAWJ3    ,	,	2490,	2021/11/23 下午 08:45:07,	S2784     ,	Y,
	PXXBU8A    ,	,	2000,	2021/11/17 下午 11:19:38,	S18534    ,	Y,	2070,	PXXBU8A    ,	ChipMOS      ,	MINIBGA60A3    ,	060MVBU004               ,	BTE354000Y1                                       ,	18,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS43R16320D-6BLI                                  ,	C02PO-100536587          ,	Y,	N,	20211121,	214654,	20211122,	4828,	2021/11/17 上午 12:00:00,	BU060MV1002C        ,	,	      ,	M,	                         ,	          ,	               ,	IS43R16320D-6BLI                                  ,	PROD        ,	2021/11/21 上午 12:00:00,	2021/11/23 上午 12:00:00,	2021/11/24 上午 12:00:00,	2021/11/25 上午 12:00:00,	2021/11/25 上午 12:00:00,	12,	,	 I I B E E                                                                      ,	A0801CB0248         ,	50,	Y3,	     ,	BU51    ,	1081125001               ,	20211115001.E  ,	1,	                                   ,	PXXBU8A,	PXXBU8A    ,	,	2000,	2021/11/17 下午 11:19:38,	S18534    ,	Y,
	PXXBU8A    ,	,	2003,	2021/11/17 下午 11:19:38,	S18534    ,	Y,	2070,	PXXBU8A    ,	ChipMOS      ,	MINIBGA60A3    ,	060MVBU004               ,	BTE354000Y1                                       ,	18,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS43R16320D-6BLI                                  ,	C02PO-100536587          ,	Y,	N,	20211121,	214654,	20211122,	4828,	2021/11/17 上午 12:00:00,	BU060MV1002C        ,	,	      ,	M,	                         ,	          ,	               ,	IS43R16320D-6BLI                                  ,	PROD        ,	2021/11/21 上午 12:00:00,	2021/11/23 上午 12:00:00,	2021/11/24 上午 12:00:00,	2021/11/25 上午 12:00:00,	2021/11/25 上午 12:00:00,	12,	,	 I I B E E                                                                      ,	A0801CB0248         ,	50,	Y3,	     ,	BU51    ,	1081125001               ,	20211115001.E  ,	1,	                                   ,	PXXBU8A,	PXXBU8A    ,	,	2003,	2021/11/17 下午 11:19:38,	S18534    ,	Y,
	PXXBU8A    ,	,	2005,	2021/11/17 下午 11:19:38,	S18534    ,	Y,	2070,	PXXBU8A    ,	ChipMOS      ,	MINIBGA60A3    ,	060MVBU004               ,	BTE354000Y1                                       ,	18,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS43R16320D-6BLI                                  ,	C02PO-100536587          ,	Y,	N,	20211121,	214654,	20211122,	4828,	2021/11/17 上午 12:00:00,	BU060MV1002C        ,	,	      ,	M,	                         ,	          ,	               ,	IS43R16320D-6BLI                                  ,	PROD        ,	2021/11/21 上午 12:00:00,	2021/11/23 上午 12:00:00,	2021/11/24 上午 12:00:00,	2021/11/25 上午 12:00:00,	2021/11/25 上午 12:00:00,	12,	,	 I I B E E                                                                      ,	A0801CB0248         ,	50,	Y3,	     ,	BU51    ,	1081125001               ,	20211115001.E  ,	1,	                                   ,	PXXBU8A,	PXXBU8A    ,	,	2005,	2021/11/17 下午 11:19:38,	S18534    ,	Y,
	PXXBU8A    ,	,	2010,	2021/11/17 下午 11:19:38,	S18534    ,	Y,	2070,	PXXBU8A    ,	ChipMOS      ,	MINIBGA60A3    ,	060MVBU004               ,	BTE354000Y1                                       ,	18,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS43R16320D-6BLI                                  ,	C02PO-100536587          ,	Y,	N,	20211121,	214654,	20211122,	4828,	2021/11/17 上午 12:00:00,	BU060MV1002C        ,	,	      ,	M,	                         ,	          ,	               ,	IS43R16320D-6BLI                                  ,	PROD        ,	2021/11/21 上午 12:00:00,	2021/11/23 上午 12:00:00,	2021/11/24 上午 12:00:00,	2021/11/25 上午 12:00:00,	2021/11/25 上午 12:00:00,	12,	,	 I I B E E                                                                      ,	A0801CB0248         ,	50,	Y3,	     ,	BU51    ,	1081125001               ,	20211115001.E  ,	1,	                                   ,	PXXBU8A,	PXXBU8A    ,	,	2010,	2021/11/17 下午 11:19:38,	S18534    ,	Y,
	PXXBU8A    ,	,	2020,	2021/11/17 下午 11:19:38,	S18534    ,	Y,	2070,	PXXBU8A    ,	ChipMOS      ,	MINIBGA60A3    ,	060MVBU004               ,	BTE354000Y1                                       ,	18,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS43R16320D-6BLI                                  ,	C02PO-100536587          ,	Y,	N,	20211121,	214654,	20211122,	4828,	2021/11/17 上午 12:00:00,	BU060MV1002C        ,	,	      ,	M,	                         ,	          ,	               ,	IS43R16320D-6BLI                                  ,	PROD        ,	2021/11/21 上午 12:00:00,	2021/11/23 上午 12:00:00,	2021/11/24 上午 12:00:00,	2021/11/25 上午 12:00:00,	2021/11/25 上午 12:00:00,	12,	,	 I I B E E                                                                      ,	A0801CB0248         ,	50,	Y3,	     ,	BU51    ,	1081125001               ,	20211115001.E  ,	1,	                                   ,	PXXBU8A,	PXXBU8A    ,	,	2020,	2021/11/17 下午 11:19:38,	S18534    ,	Y,
	PXXBU8A    ,	,	2030,	2021/11/17 下午 11:19:38,	S18534    ,	Y,	2070,	PXXBU8A    ,	ChipMOS      ,	MINIBGA60A3    ,	060MVBU004               ,	BTE354000Y1                                       ,	18,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS43R16320D-6BLI                                  ,	C02PO-100536587          ,	Y,	N,	20211121,	214654,	20211122,	4828,	2021/11/17 上午 12:00:00,	BU060MV1002C        ,	,	      ,	M,	                         ,	          ,	               ,	IS43R16320D-6BLI                                  ,	PROD        ,	2021/11/21 上午 12:00:00,	2021/11/23 上午 12:00:00,	2021/11/24 上午 12:00:00,	2021/11/25 上午 12:00:00,	2021/11/25 上午 12:00:00,	12,	,	 I I B E E                                                                      ,	A0801CB0248         ,	50,	Y3,	     ,	BU51    ,	1081125001               ,	20211115001.E  ,	1,	                                   ,	PXXBU8A,	PXXBU8A    ,	,	2030,	2021/11/17 下午 11:19:38,	S18534    ,	Y,
	PXXBU8A    ,	,	2040,	2021/11/17 下午 11:19:38,	S18534    ,	Y,	2070,	PXXBU8A    ,	ChipMOS      ,	MINIBGA60A3    ,	060MVBU004               ,	BTE354000Y1                                       ,	18,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS43R16320D-6BLI                                  ,	C02PO-100536587          ,	Y,	N,	20211121,	214654,	20211122,	4828,	2021/11/17 上午 12:00:00,	BU060MV1002C        ,	,	      ,	M,	                         ,	          ,	               ,	IS43R16320D-6BLI                                  ,	PROD        ,	2021/11/21 上午 12:00:00,	2021/11/23 上午 12:00:00,	2021/11/24 上午 12:00:00,	2021/11/25 上午 12:00:00,	2021/11/25 上午 12:00:00,	12,	,	 I I B E E                                                                      ,	A0801CB0248         ,	50,	Y3,	     ,	BU51    ,	1081125001               ,	20211115001.E  ,	1,	                                   ,	PXXBU8A,	PXXBU8A    ,	,	2040,	2021/11/17 下午 11:19:38,	S18534    ,	Y,
	PXXBU8A    ,	,	2050,	2021/11/17 下午 11:19:38,	S18534    ,	Y,	2070,	PXXBU8A    ,	ChipMOS      ,	MINIBGA60A3    ,	060MVBU004               ,	BTE354000Y1                                       ,	18,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS43R16320D-6BLI                                  ,	C02PO-100536587          ,	Y,	N,	20211121,	214654,	20211122,	4828,	2021/11/17 上午 12:00:00,	BU060MV1002C        ,	,	      ,	M,	                         ,	          ,	               ,	IS43R16320D-6BLI                                  ,	PROD        ,	2021/11/21 上午 12:00:00,	2021/11/23 上午 12:00:00,	2021/11/24 上午 12:00:00,	2021/11/25 上午 12:00:00,	2021/11/25 上午 12:00:00,	12,	,	 I I B E E                                                                      ,	A0801CB0248         ,	50,	Y3,	     ,	BU51    ,	1081125001               ,	20211115001.E  ,	1,	                                   ,	PXXBU8A,	PXXBU8A    ,	,	2050,	2021/11/17 下午 11:19:38,	S18534    ,	Y,
	PXXBU8A    ,	,	2060,	2021/11/17 下午 11:19:38,	S18534    ,	Y,	2070,	PXXBU8A    ,	ChipMOS      ,	MINIBGA60A3    ,	060MVBU004               ,	BTE354000Y1                                       ,	18,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS43R16320D-6BLI                                  ,	C02PO-100536587          ,	Y,	N,	20211121,	214654,	20211122,	4828,	2021/11/17 上午 12:00:00,	BU060MV1002C        ,	,	      ,	M,	                         ,	          ,	               ,	IS43R16320D-6BLI                                  ,	PROD        ,	2021/11/21 上午 12:00:00,	2021/11/23 上午 12:00:00,	2021/11/24 上午 12:00:00,	2021/11/25 上午 12:00:00,	2021/11/25 上午 12:00:00,	12,	,	 I I B E E                                                                      ,	A0801CB0248         ,	50,	Y3,	     ,	BU51    ,	1081125001               ,	20211115001.E  ,	1,	                                   ,	PXXBU8A,	PXXBU8A    ,	,	2060,	2021/11/17 下午 11:19:38,	S18534    ,	Y,
	PXXBU8A    ,	,	2061,	2021/11/17 下午 11:19:38,	S18534    ,	Y,	2070,	PXXBU8A    ,	ChipMOS      ,	MINIBGA60A3    ,	060MVBU004               ,	BTE354000Y1                                       ,	18,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS43R16320D-6BLI                                  ,	C02PO-100536587          ,	Y,	N,	20211121,	214654,	20211122,	4828,	2021/11/17 上午 12:00:00,	BU060MV1002C        ,	,	      ,	M,	                         ,	          ,	               ,	IS43R16320D-6BLI                                  ,	PROD        ,	2021/11/21 上午 12:00:00,	2021/11/23 上午 12:00:00,	2021/11/24 上午 12:00:00,	2021/11/25 上午 12:00:00,	2021/11/25 上午 12:00:00,	12,	,	 I I B E E                                                                      ,	A0801CB0248         ,	50,	Y3,	     ,	BU51    ,	1081125001               ,	20211115001.E  ,	1,	                                   ,	PXXBU8A,	PXXBU8A    ,	,	2061,	2021/11/17 下午 11:19:38,	S18534    ,	Y,
	PXXBU8A    ,	,	2090,	2021/11/17 下午 11:19:38,	S18534    ,	Y,	2070,	PXXBU8A    ,	ChipMOS      ,	MINIBGA60A3    ,	060MVBU004               ,	BTE354000Y1                                       ,	18,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS43R16320D-6BLI                                  ,	C02PO-100536587          ,	Y,	N,	20211121,	214654,	20211122,	4828,	2021/11/17 上午 12:00:00,	BU060MV1002C        ,	,	      ,	M,	                         ,	          ,	               ,	IS43R16320D-6BLI                                  ,	PROD        ,	2021/11/21 上午 12:00:00,	2021/11/23 上午 12:00:00,	2021/11/24 上午 12:00:00,	2021/11/25 上午 12:00:00,	2021/11/25 上午 12:00:00,	12,	,	 I I B E E                                                                      ,	A0801CB0248         ,	50,	Y3,	     ,	BU51    ,	1081125001               ,	20211115001.E  ,	1,	                                   ,	PXXBU8A,	PXXBU8A    ,	,	2090,	2021/11/17 下午 11:19:38,	S18534    ,	Y,
