code_flag,gw_part_no,serialn_no,op_id,trans_date,trans_time,mc_no,area,roll_length,no_208,item_208,date_208,roll_weight,roll_weight_old,roll_length_inch,roll_length_old,roll_length_inch_old,roll_weight_dif,roll_length_dif,roll_length_inch_dif,transaction,txt_trans_date,txt_trans_time,trans_ways,assy_lot,oper,cimes_hist_seq,cimes_ent_hist_seq,die_count,die_count_old,die_count_dif,cimes_transaction,
O  ,1091A06T21               ,S21Z0313-7686  ,12057     ,20220215,45206,BB225     ,TA,2277.554,2022006076,1,20220206,0.000,0.000,7470.377,2277.554,7470.377,0.000,0.000,0.000,USE       ,20220217,184545,A,R08MSK806   ,2200,7,47023,3449,3449,0,BgnSetup  ,
O  ,1091A07T21               ,S21Y0851-6307  ,23322     ,20220215,15734,BB457     ,TA,498.696,2022006772,1,20220209,0.000,0.000,1635.724,841.264,2759.346,0.000,-342.568,-1123.622,USE       ,20220217,184552,A,R07ABL712   ,2200,9,0,2880,0,2880,MVOU      ,
O  ,1091A06T21               ,S2210127-9864  ,S5419     ,20220216,133524,BB516     ,TA,2789.927,2022006278,1,20220207,0.000,0.000,9150.961,3000.000,9840.000,0.000,-210.073,-689.039,USE       ,20220217,185220,A,R08MSKL07   ,2200,9,0,3522,170,3352,MVOU      ,
O  ,1091A06T21               ,S2210128-0092  ,16927     ,20220217,111232,BBR42     ,TA,2936.481,2022007972,2,20220215,0.000,0.000,9631.658,3000.000,9840.000,0.000,-63.519,-208.342,USE       ,20220217,185224,A,R07MSHM03   ,2200,8,0,3524,2663,861,MVOU      ,
O  ,1091A06T21               ,S21Y1535-7329  ,S4757     ,20220213,2215,BBH44     ,TA,1539.454,2022005995,1,20220205,0.000,0.000,5049.409,1900.249,6232.817,0.000,-360.795,-1183.408,USE       ,20220217,185607,A,R08MSKL05   ,2200,9,0,5532,0,5532,MVOU      ,
O  ,1091A06T21               ,S21Z0313-7662  ,25545     ,20220214,55907,BB713     ,TA,1839.772,2022005995,2,20220205,0.000,0.000,6034.452,2104.118,6901.507,0.000,-264.346,-867.055,USE       ,20220217,185606,A,R07MSHM02   ,2200,9,0,3534,0,3534,MVOU      ,
O  ,1091A06C21               ,R21B031-0029   ,19787     ,20220216,174719,BBH25     ,TA,2692.834,2022005528,1,20220130,0.000,0.000,8832.497,2783.486,9129.833,0.000,-90.652,-297.336,USE       ,20220217,185736,A,R07LWAP02   ,2200,7,18119,1321,0,1321,BgnSetup  ,
O  ,1091A06T41               ,S21Y0531-5702  ,22223     ,20220215,144341,BB709     ,TA,910.159,2021065104,2,20211205,0.000,0.000,2985.323,996.864,3269.714,0.000,-86.705,-284.391,USE       ,20220217,185756,A,R07CDAC03   ,2200,9,0,2010,0,2010,MVOU      ,
O  ,1091G08PA1               ,M9PA-0004      ,19129     ,20220216,154737,BBD12     ,TB,573.600,2022005913,2,20220204,0.000,0.000,1881.408,783.648,2570.365,0.000,-210.048,-688.957,USE       ,20220217,190040,A,R07ASCN13   ,2200,9,0,3000,0,3000,MVOU      ,
O  ,1091A08T41               ,S21Z0904-8333  ,19454     ,20220216,75345,BBA10     ,TB,2359.117,2022006582,2,20220208,0.000,0.000,7737.905,2415.736,7923.615,0.000,-56.619,-185.710,USE       ,20220217,190741,A,R07NIGN02   ,2200,7,51288,3384,0,3384,BgnSetup  ,
O  ,1091A07T21               ,S21Y0851-6416  ,16131     ,20220215,64234,BB555     ,TA,716.871,2022006772,1,20220209,0.000,0.000,2351.338,945.840,3102.354,0.000,-228.969,-751.016,USE       ,20220217,190848,A,R07ABLG08   ,2200,9,0,2299,0,2299,MVOU      ,
O  ,1091A06T21               ,S21Y1535-7370  ,S4757     ,20220212,51001,BBH69     ,TA,800.196,2022005995,1,20220205,0.000,0.000,2624.644,1063.132,3487.074,0.000,-262.936,-862.430,USE       ,20220217,191345,A,R07MSH806   ,2200,9,0,3499,0,3499,MVOU      ,
O  ,1091A06T21               ,S2210127-9831  ,22785     ,20220215,235827,BB705     ,TA,2529.882,2022006278,1,20220207,0.000,0.000,8298.013,2626.022,8613.352,0.000,-96.140,-315.339,USE       ,20220217,191456,A,R07MSHW03   ,2200,9,0,4944,3694,1250,MVOU      ,
O  ,1091A06T21               ,S21Y1535-7365  ,12903     ,20220212,133427,BBH24     ,TA,1274.479,2022005995,1,20220205,0.000,0.000,4180.291,1392.915,4568.761,0.000,-118.436,-388.470,USE       ,20220217,191653,A,R07MSHG02   ,2200,9,0,3520,1935,1585,MVOU      ,
O  ,1091A07T21               ,S21Y0479-5281  ,20082     ,20220210,105011,BBRD6     ,TB,347.988,2022003535,2,20220120,0.000,0.000,1141.401,406.977,1334.886,0.000,-58.989,-193.485,USE       ,20220217,191849,A,R07ABLC32   ,2200,9,0,8320,0,8320,MVOU      ,
O  ,1091A07T21               ,S21Y0851-6322  ,22223     ,20220215,31131,BB614     ,TA,575.727,2022007332,1,20220211,0.000,0.000,1888.385,809.622,2655.561,0.000,-233.895,-767.176,USE       ,20220217,192208,A,R07ABLG24   ,2200,9,0,2360,0,2360,MVOU      ,
O  ,1091A06T21               ,S2210127-9833  ,S4757     ,20220216,21636,BBH49     ,TA,2487.477,2022006278,1,20220207,0.000,0.000,8158.925,2876.238,9434.060,0.000,-388.761,-1275.135,USE       ,20220217,192753,A,R07MSII04   ,2200,9,0,4887,0,4887,MVOU      ,
O  ,1091A07T21               ,S21Y0479-5306  ,22224     ,20220217,210945,BB812     ,TB,627.668,2022004108,4,20220123,0.000,0.000,2058.751,627.668,2058.751,0.000,0.000,0.000,MC        ,20220217,210945,M,            ,0,0,0,0,0,0,          ,
F  ,1091A08T41               ,S21Z0904-8360  ,17411     ,20220217,194853,BB722     ,TA,34.006,2022007034,2,20220210,0.000,0.000,111.539,34.006,111.539,0.000,0.000,0.000,STATUS    ,20220217,194853,M,            ,0,0,0,0,0,0,          ,
O  ,1091A06C41               ,N221C131-0035  ,22224     ,20220217,193640,BBRA9     ,TB,897.173,2021069260,1,20211227,0.000,0.000,2942.729,897.173,2942.729,0.000,0.000,0.000,MC        ,20220217,193640,M,            ,0,0,0,0,0,0,          ,
O  ,1091A06T21               ,S21Y1535-7330  ,20588     ,20220213,4728,BBR55     ,TA,2092.256,2022005995,1,20220205,0.000,0.000,6862.599,2213.321,7259.694,0.000,-121.065,-397.095,USE       ,20220217,194310,A,R07MSHQ08   ,2200,7,2973,1620,0,1620,BgnSetup  ,
O  ,1091A07T21               ,S21Y0479-5278  ,24326     ,20220211,140714,BBRB7     ,TB,334.773,2022003535,2,20220120,0.000,0.000,1098.054,393.487,1290.636,0.000,-58.714,-192.582,USE       ,20220217,194313,A,R07ABLC35   ,2200,10,0,8322,1,8321,MVOU      ,
O  ,1091A07T21               ,S21Y0851-6493  ,20593     ,20220209,124502,BB609     ,TA,640.999,2022005695,1,20220201,0.000,0.000,2102.475,871.690,2859.142,0.000,-230.692,-756.667,USE       ,20220217,194331,A,R07ABLG21   ,2200,9,0,2325,0,2325,MVOU      ,
O  ,1091A06T21               ,S21Z0313-7695  ,24244     ,20220214,204921,BB706     ,TA,2153.156,2022006076,1,20220206,0.000,0.000,7062.351,2516.531,8254.222,0.000,-363.375,-1191.871,USE       ,20220217,194431,A,R08MSKA02   ,2200,9,0,5563,0,5563,MVOU      ,
F  ,1091G08PA4               ,M8LA-0180      ,22224     ,20220217,195130,BB894     ,TB,0.000,2022007350,5,20220211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,STATUS    ,20220217,195130,M,            ,0,0,0,0,0,0,          ,
O  ,1091A07T21               ,S21Y0851-6285  ,24329     ,20220216,200825,BBU63     ,TA,2340.192,2022007034,1,20220210,0.000,0.000,7675.830,2381.785,7812.255,0.000,-41.593,-136.425,USE       ,20220217,195144,A,R07CDAE02   ,2200,9,0,2883,2640,243,MVOU      ,
O  ,1091A06T41               ,S21Y0531-5701  ,20593     ,20220215,70547,BB738     ,TA,375.143,2021065104,2,20211205,0.000,0.000,1230.468,486.462,1595.595,0.000,-111.319,-365.127,USE       ,20220217,195150,A,R07CDAA04   ,2200,9,0,2590,0,2590,MVOU      ,
O  ,1091A07T21               ,S21Y0851-6331  ,S8025     ,20220216,121756,BB452     ,TA,2312.582,2022007332,1,20220211,0.000,0.000,7585.269,2656.130,8712.106,0.000,-343.548,-1126.837,USE       ,20220217,195418,A,R07ABHJ06   ,2200,9,0,2880,0,2880,MVOU      ,
O  ,1091A07T21               ,S21Y0851-6391  ,25443     ,20220217,23204,BBD23     ,TB,2897.873,2022006751,1,20220209,0.000,0.000,9505.022,3000.000,9840.000,0.000,-102.127,-334.978,USE       ,20220217,195553,A,R07ABLK12   ,2200,9,0,16000,0,16000,MVOU      ,
O  ,1091A08T41               ,S21Z0904-8390  ,24329     ,20220217,3136,BBU51     ,TA,2049.913,2022007332,4,20220211,0.000,0.000,6723.715,2070.206,6790.276,0.000,-20.293,-66.561,USE       ,20220217,195722,A,R07AWDG43   ,2200,17,0,721,648,73,MVOU      ,
O  ,1091A06T21               ,S2210127-9837  ,18453     ,20220216,10754,BB557     ,TA,2339.677,2022006278,1,20220207,0.000,0.000,7674.141,2607.979,8554.171,0.000,-268.302,-880.030,USE       ,20220217,195807,A,R07MSHE02   ,2200,8,0,3597,0,3597,MVOU      ,
