route,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_hold,wlot_mvin_perfmd,bd_id,urgent_code,sub_lot,wb_location,automotive,package_id,CR,super_hot_run_code,last_WB_entity,wip_outplan_time
BGA185,R03YZAA06,ZJP,FBGA-96UEI,096EIYZ001,2860,0,2250,Y,N,AYZ096EI1002A,,9,,,P3T2GF40CBF-Z{YZ},77.56,N,BB452,
BGA185,R08YZA408,ZJP,FBGA-96UEI,096EIYZ002,2920,0,2250,N,N,AYZ096EI1001A,6,9,,,P3T4GF40BBF-Z{YZ},72.92999999999999,N,BB599,
BGA185,R09YZA305,ZJP,FBGA-84UC(2),084UCYZ003,5600,0,2250,N,N,AYZ084CC2003A,,7,,,P3R56E40ABF-Z{YZ},73.77,N,BBH66,
BGA185,R09YZA501,ZJP,FBGA-84UC(2),084UCYZ003,5600,0,2250,N,N,AYZ084CC2003A,,6,,,P3R56E40ABF-Z{YZ},73.77,N,BBH43,
BGA185,R09YZA505,ZJP,FBGA-84UC(2),084UCYZ003,5560,0,2250,N,N,AYZ084CC2003A,,6,,,P3R56E40ABF-Z{YZ},73.77,N,BBH49,
BGA185,R09YZA906,ZJP,FBGA-84UC(2),084UCYZ003,1556,0,2250,N,N,AYZ084CC2003A,,6,,,P3R56E40ABF-Z{YZ},73.77,N,BBH16,
BGA185,R03YZAI17,ZJP,FBGA-96UEI,096EIYZ001,1455,0,2250,Y,N,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},76.72,N,BB539,
BGA185,R08YZA409,ZJP,FBGA-96UEI,096EIYZ002,2583,0,2250,N,N,AYZ096EI1001A,6,9,,,P3T4GF40BBF-Z{YZ},72.92999999999999,N,BB599,
BGA185,R09YZA306,ZJP,FBGA-84UC(2),084UCYZ003,5600,0,2250,N,N,AYZ084CC2003A,,7,,,P3R56E40ABF-Z{YZ},73.77,N,BBH96,
BGA185,R09YZA502,ZJP,FBGA-84UC(2),084UCYZ003,5600,0,2250,N,N,AYZ084CC2003A,,6,,,P3R56E40ABF-Z{YZ},73.77,N,BBH46,
BGA185,R09YZA506,ZJP,FBGA-84UC(2),084UCYZ003,1440,0,2250,N,N,AYZ084CC2003A,,6,,,P3R56E40ABF-Z{YZ},73.77,N,BBK29,
BGA185,R09YZA705,ZJP,FBGA-84UC(2),084UCYZ003,5522,0,2250,N,N,AYZ084CC2003A,,6,,,P3R56E40ABF-Z{YZ},73.77,N,BBH97,
BGA185,R09YZAA01,ZJP,FBGA-84UC(2),084UCYZ003,84,0,2250,N,N,AYZ084CC2003A,,1,,,P3R56E40ABF-G{YZ},73.56,N,BBH16,
BGA185,R05YZA909,ZJP,FBGA-96UEI,096EIYZ001,5880,0,2320,Y,N,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},80.7,N,BB786,
BGA185,R03YZA807,ZJP,FBGA-96UEI,096EIYZ001,5815,0,2320,Y,N,AYZ096EI1002A,4,15,,,P3T2GF40CBF-Z{YZ},81.59,N,BB543,
BGA185,R09YZA701,ZJP,FBGA-84UC(2),084UCYZ003,11120,0,2320,N,N,AYZ084CC2003A,,6,,,P3R56E40ABF-Z{YZ},73.14999999999999,N,BBH16,
BGA185,R09YZA301,ZJP,FBGA-84UC(2),084UCYZ003,11200,0,2320,N,N,AYZ084CC2003A,,7,,,P3R56E40ABF-Z{YZ},73.14999999999999,N,BBH97,
BGA185,R09YZA902,ZJP,FBGA-84UC(2),084UCYZ003,11040,0,2320,N,N,AYZ084CC2003A,,6,,,P3R56E40ABF-Z{YZ},73.14999999999999,N,BBH66,
BGA185,R08YZA403,ZJP,FBGA-96UEI,096EIYZ002,5954,0,2405,N,N,AYZ096EI1001A,6,9,,,P3T4GF40BBF-Z{YZ},71.0,N,BB599,
BGA185,R03YZAB01,ZJP,FBGA-96UEI,096EIYZ001,11460,0,2418,Y,N,AYZ096EI1002A,,13,,,P3T2GF40CBF-Z{YZ},80.5,N,BBB30,
BGA185,R03YZAB03,ZJP,FBGA-96UEI,096EIYZ001,11593,0,2430,Y,N,AYZ096EI1002A,,13,,,P3T2GF40CBF-Z{YZ},82.55,N,BB623,
BGA185,R07YZAV02,ZJP,FBGA-96UEI,096EIYZ001,11675,0,2430,N,N,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},81.89,N,BB592,
BGA185,R07YZAW01,ZJP,FBGA-96UEI,096EIYZ001,11809,0,2430,N,N,AYZ096EI1002A,,12,,,P3T2GF40CBF-Z{YZ},72.55,N,BB474,
BGA185,R08YZA105,ZJP,FBGA-96UEI,096EIYZ001,11738,0,2430,N,N,AYZ096EI1002A,,14,,,P3T2GF40CBF-Z{YZ},71.89,N,BB617,
BGA185,R08YZA203,ZJP,FBGA-96UEI,096EIYZ001,11567,0,2430,N,N,AYZ096EI1002A,,15,,,P3T2GF40CBF-Z{YZ},71.22,N,BB584,
BGA185,R08YZA301,ZJP,FBGA-96UEI,096EIYZ001,8832,0,2430,N,N,AYZ096EI1002A,,11,,,P3T2GF40CBF-Z{YZ},70.55,N,BB443,
BGA185,R05YZA910,ZJP,FBGA-96UEI,096EIYZ001,5846,0,2430,Y,N,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},83.89,N,BB614,
BGA185,R07YZAV03,ZJP,FBGA-96UEI,096EIYZ001,5914,0,2430,N,N,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},81.89,N,BB593,
BGA185,R07YZAW04,ZJP,FBGA-96UEI,096EIYZ001,5804,0,2430,N,N,AYZ096EI1002A,,12,,,P3T2GF40CBF-Z{YZ},72.55,N,BB583,
BGA185,R07YZAX02,ZJP,FBGA-96UEI,096EIYZ001,11592,0,2430,N,Y,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},75.22,N,BB474,2022-03-02 06:15:03
BGA185,R08YZA108,ZJP,FBGA-96UEI,096EIYZ001,5855,0,2430,N,N,AYZ096EI1002A,,14,,,P3T2GF40CBF-Z{YZ},71.89,N,BB576,
BGA185,R08YZA303,ZJP,FBGA-96UEI,096EIYZ001,5970,0,2430,N,N,AYZ096EI1002A,,11,,,P3T2GF40CBF-Z{YZ},70.55,N,BB617,
BGA185,R09YZA101,ZJP,FBGA-84UC(2),084UCYZ003,4743,0,2430,N,N,AYZ084CC2003A,6,1,,,P3R56E40ABF-Z{YZ},73.22,N,BBH66,
BGA185,R03YZA801,ZJP,FBGA-96UEI,096EIYZ001,2780,0,2430,Y,N,AYZ096EI1002A,4,15,,,P3T2GF40CBF-Z{YZ},85.22,N,BB503,
BGA185,R07YZAV04,ZJP,FBGA-96UEI,096EIYZ001,11588,0,2430,N,N,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},81.89,N,BB474,
BGA185,R07YZAW06,ZJP,FBGA-96UEI,096EIYZ001,11801,0,2430,N,N,AYZ096EI1002A,,12,,,P3T2GF40CBF-Z{YZ},72.55,N,BB476,
BGA185,R08YZA101,ZJP,FBGA-96UEI,096EIYZ001,11664,0,2430,N,N,AYZ096EI1002A,,14,,,P3T2GF40CBF-Z{YZ},71.89,N,BB502,
BGA185,R08YZA201,ZJP,FBGA-96UEI,096EIYZ001,5744,0,2430,N,N,AYZ096EI1002A,,15,,,P3T2GF40CBF-Z{YZ},71.22,N,BB443,
BGA185,R08YZA208,ZJP,FBGA-96UEI,096EIYZ001,5809,0,2430,N,N,AYZ096EI1002A,,15,,,P3T2GF40CBF-Z{YZ},71.22,N,BB484,
BGA185,R08YZA304,ZJP,FBGA-96UEI,096EIYZ001,11422,0,2430,N,N,AYZ096EI1002A,,11,,,P3T2GF40CBF-Z{YZ},70.55,N,BB593,
BGA185,R09YZA201,ZJP,FBGA-84UC(2),084UCYZ003,56,0,2430,N,N,AYZ084CC2003A,,1,,,P3R56E40ABF-G{YZ},73.22,N,BBH97,
BGA185,R09YZA702,ZJP,FBGA-84UC(2),084UCYZ003,11120,0,2430,N,N,AYZ084CC2003A,,6,,,P3R56E40ABF-Z{YZ},72.55,N,BBH96,
BGA185,R03YZAB02,ZJP,FBGA-96UEI,096EIYZ001,9772,0,2430,Y,N,AYZ096EI1002A,,13,,,P3T2GF40CBF-Z{YZ},82.55,N,BB543,
BGA185,R07YZAV01,ZJP,FBGA-96UEI,096EIYZ001,11593,0,2430,N,N,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},81.89,N,BB599,
BGA185,R07YZAV13,ZJP,FBGA-96UEI,096EIYZ001,6182,0,2430,N,N,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},81.89,N,BB584,
BGA185,R07YZAW09,ZJP,FBGA-96UEI,096EIYZ001,5419,0,2430,N,N,AYZ096EI1002A,,12,,,P3T2GF40CBF-Z{YZ},72.55,N,BB599,
BGA185,R08YZA102,ZJP,FBGA-96UEI,096EIYZ001,11623,0,2430,N,N,AYZ096EI1002A,,14,,,P3T2GF40CBF-Z{YZ},71.89,N,BB584,
BGA185,R08YZA202,ZJP,FBGA-96UEI,096EIYZ001,11777,0,2430,N,N,AYZ096EI1002A,,15,,,P3T2GF40CBF-Z{YZ},71.22,N,BB476,
BGA185,R08YZA211,ZJP,FBGA-96UEI,096EIYZ001,7267,0,2430,N,N,AYZ096EI1002A,,15,,,P3T2GF40CBF-Z{YZ},71.22,N,BB609,
BGA185,R08YZA308,ZJP,FBGA-96UEI,096EIYZ001,5022,0,2430,N,N,AYZ096EI1002A,,11,,,P3T2GF40CBF-Z{YZ},70.55,N,BB502,
BGA185,R03YZAE06,ZJP,FBGA-96UEI,096EIYZ001,5884,0,2440,Y,N,AYZ096EI1002A,,14,,,P3T2GF40CBF-Z{YZ},101.0,N,BB539,
BGA185,R03YZAE07,ZJP,FBGA-96UEI,096EIYZ001,11493,0,2440,Y,N,AYZ096EI1002A,,14,,,P3T2GF40CBF-Z{YZ},101.0,N,BB503,
BGA185,R07YZAX05,ZJP,FBGA-96UEI,096EIYZ001,5902,0,2440,Y,N,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},77.0,N,BB584,
BGA185,R03YZA802,ZJP,FBGA-96UEI,096EIYZ001,5659,0,2440,Y,N,AYZ096EI1002A,4,15,,,P3T2GF40CBF-Z{YZ},107.0,N,BB535,
BGA185,R03YZAE04,ZJP,FBGA-96UEI,096EIYZ001,5656,0,2450,Y,N,AYZ096EI1002A,,14,,,P3T2GF40CBF-Z{YZ},101.0,N,BB704,
BGA185,R03YZAJ05,ZJP,FBGA-96UEI,096EIYZ001,5272,0,2450,Y,N,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},95.0,N,BB543,
BGA185,R07YZAX01,ZJP,FBGA-96UEI,096EIYZ001,5779,0,2450,N,N,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},77.0,N,BB476,
BGA185,R07YZAX10,ZJP,FBGA-96UEI,096EIYZ001,5931,0,2450,N,N,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},77.0,N,BB576,
BGA185,R03YZA707,ZJP,FBGA-96UEI,096EIYZ001,5910,0,2450,Y,N,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},93.0,N,BB539,
BGA185,R03YZAB06,ZJP,FBGA-96UEI,096EIYZ001,5939,0,2450,N,N,AYZ096EI1002A,,13,,,P3T2GF40CBF-Z{YZ},99.0,N,BBB34,
BGA185,R03YZAJ06,ZJP,FBGA-96UEI,096EIYZ001,5814,0,2450,Y,N,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},95.0,N,BB572,
BGA185,R07YZAX11,ZJP,FBGA-96UEI,096EIYZ001,11601,0,2450,N,N,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},77.0,N,BB617,
BGA185,R03YZA709,ZJP,FBGA-96UEI,096EIYZ001,4273,0,2450,Y,N,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},93.0,N,BB474,
BGA185,R03YZA902,ZJP,FBGA-96UEI,096EIYZ001,5959,0,2450,Y,N,AYZ096EI1002A,4,8,,,P3T2GF40CBF-Z{YZ},105.0,N,BB452,
BGA185,R07YZAX08,ZJP,FBGA-96UEI,096EIYZ001,5873,0,2450,N,N,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},77.0,N,BB488,
BGA185,R07YZAT01,ZJP,FBGA-96UEI,096EIYZ001,35601,0,2460,N,N,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},74.33,N,BB599,
BGA185,R03YZA803,ZJP,FBGA-96UEI,096EIYZ001,29448,0,2480,Y,N,AYZ096EI1002A,4,15,,,P3T2GF40CBF-Z{YZ},74.33,N,BB452,
BGA185,R03YZAE01,ZJP,FBGA-96UEI,096EIYZ001,5704,0,2480,Y,N,AYZ096EI1002A,,14,,,P3T2GF40CBF-Z{YZ},74.33,N,BBB03,
BGA185,R07YZAT08,ZJP,FBGA-96UEI,096EIYZ001,9785,0,2480,N,N,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},74.33,N,BB617,
BGA185,R03YZAE02,ZJP,FBGA-96UEI,096EIYZ001,11248,0,2480,Y,N,AYZ096EI1002A,,14,,,P3T2GF40CBF-Z{YZ},74.33,N,BB503,
BGA185,R05YZA901,ZJP,FBGA-96UEI,096EIYZ001,35788,0,2480,Y,N,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},74.33,N,BBB30,
BGA192,RXXBU12,ChipMOS,MINIBGA54J4U,054MFBU009,129,0,2070,N,N,ABU054MF6001A,,5,,,IS42S16160J-7BL,74.33,N,,
BGA192,R09BUBP06,ICSI,MINIBGA54J4U,054MFBU009,4444,0,2090,N,N,ABU054MF6001A,4,13,BB507-1,,IS42S16160J-6BLI,73.26,N,DA,
BGA192,R09BUBS02,ICSI,MINIBGA165D2,165MCBU103,620,0,2090,N,N,ABU165MC3022A,,5,BB547-1,,IS61QDPB21M36C1-XM3L-AS,73.74,N,DA,
BGA192,R09BUBP10,ICSI,MINIBGA54J4U,054MFBU009,4460,0,2150,N,N,ABU054MF6001A,4,13,N2A07-3,,IS42S16160J-6BLI,73.26,N,DA,
BGA192,R09BUBQ01,ICSI,MINIBGA54J4U,054MFBU009,4360,0,2150,N,N,ABU054MF6001A,,2,N2A09-4,,IS42S16160J-7BLI-AS,73.74,N,DA,
BGA192,R09BUBR03,ICSI,MINIBGA54J4U,054MFBU009,3188,0,2150,N,N,ABU054MF6001A,,3,N2WB TB,,IS42S16160J-6BL,73.74,N,DA,
BGA192,R09BUBP11,ICSI,MINIBGA54J4U,054MFBU009,4460,0,2150,N,N,ABU054MF6001A,4,13,N2A09-3,,IS42S16160J-6BLI,73.26,N,DA,
BGA192,R09BUBQ02,ICSI,MINIBGA54J4U,054MFBU009,1713,0,2150,N,N,ABU054MF6001A,,2,N2A09-4,,IS42S16160J-7BLI-AS,73.74,N,DA,
BGA192,R09BUBS05,ICSI,MINIBGA165D2,165MCBU103,385,0,2150,N,N,ABU165MC3022A,,5,N2A07-6,,IS61QDPB21M36C1-XM3L-AS,73.74,N,DA,
BGA192,R09BUBP12,ICSI,MINIBGA54J4U,054MFBU009,4460,0,2150,N,N,ABU054MF6001A,4,13,N2A07-3,,IS42S16160J-6BLI,73.26,N,DA,
BGA192,R09BUBR01,ICSI,MINIBGA54J4U,054MFBU009,4402,0,2150,N,N,ABU054MF6001A,,3,N2A09-2,,IS42S16160J-6BL,73.74,N,DA,
BGA192,R09BUBP13,ICSI,MINIBGA54J4U,054MFBU009,4342,0,2150,N,N,ABU054MF6001A,4,13,N2A07-3,,IS42S16160J-6BLI,73.26,N,DA,
BGA192,R09BUBR02,ICSI,MINIBGA54J4U,054MFBU009,4422,0,2150,N,N,ABU054MF6001A,,3,N2WB TB,,IS42S16160J-6BL,73.74,N,DA,
BGA192,R09BUBS03,ICSI,MINIBGA165D2,165MCBU103,611,0,2150,N,N,ABU165MC3022A,,5,N2A07-6,,IS61QDPB21M36C1-XM3L-AS,73.74,N,DA,
BGA192,R09BUBP07,ICSI,MINIBGA54J4U,054MFBU009,4460,0,2200,N,Y,ABU054MF6001A,4,13,,,IS42S16160J-6BLI,73.26,N,DA,2022-03-02 14:50:13
BGA192,R09BUBS01,ICSI,MINIBGA165D2,165MCBU103,619,0,2200,N,Y,ABU165MC3022A,,5,,,IS61QDPB21M36C1-XM3L-AS,73.74,N,DA,2022-03-02 10:02:59
BGA192,R09BUBP08,ICSI,MINIBGA54J4U,054MFBU009,4460,0,2200,N,Y,ABU054MF6001A,4,13,,,IS42S16160J-6BLI,73.26,N,DA,2022-03-02 14:40:47
BGA192,R09BUBP01,ICSI,MINIBGA54J4U,054MFBU009,4420,0,2200,N,Y,ABU054MF6001A,4,13,,,IS42S16160J-6BLI,73.26,N,DA,2022-03-02 15:12:03
BGA192,R09BUBP09,ICSI,MINIBGA54J4U,054MFBU009,4460,0,2200,N,Y,ABU054MF6001A,4,13,,,IS42S16160J-6BLI,73.26,N,DA,2022-03-02 14:54:25
BGA192,R09BUBP02,ICSI,MINIBGA54J4U,054MFBU009,4420,0,2250,N,N,ABU054MF6001A,4,13,,,IS42S16160J-6BLI,72.92999999999999,N,BB507,
BGA192,R09BUBS04,ICSI,MINIBGA165D2,165MCBU103,625,0,2250,N,N,ABU165MC3022A,,5,,,IS61QDPB21M36C1-XM3L-AS,73.56,N,BB547,
BGA192,R09BUBP03,ICSI,MINIBGA54J4U,054MFBU009,4420,0,2250,N,N,ABU054MF6001A,4,13,,,IS42S16160J-6BLI,72.92999999999999,N,BB528,
BGA192,R09BUBP04,ICSI,MINIBGA54J4U,054MFBU009,4420,0,2250,N,N,ABU054MF6001A,4,13,,,IS42S16160J-6BLI,72.92999999999999,N,BB611,
BGA192,R09BUBP05,ICSI,MINIBGA54J4U,054MFBU009,4420,0,2250,N,N,ABU054MF6001A,4,13,,,IS42S16160J-6BLI,72.92999999999999,N,BB604,
BGA199,RXXLW11,ChipMOS,VFBGA132JEU,132NYLW034,60,0,2070,N,N,ALW132NY4010A,,1,,,SWSUBN18AX8G-Z-BG63-HFG-790-X2-1,74.33,N,,
BGA222,R09BUB9A,ICSI,FBGA-84UC(2),084UCBU004,8,0,2040,N,Y,ABU084CC2001C,,4,,,IS43DR16640B-3DBLI-AS,73.75,N,,2022-03-02 07:48:20
BGA222,R09BUB9,ICSI,FBGA-84UC(2),084UCBU004,8,18664,2040,N,Y,ABU084CC2001C,,4,,,IS43DR16640B-3DBLI-AS,73.75,N,,2022-03-02 07:51:14
BGA222,R09BUB305,ICSI,FBGA-84UC(2),084UCBU004,2344,0,2080,N,N,ABU084CC2001C,,5,,Y,IS46DR16640B-3DBLA1-AS,73.58,N,DA,
BGA222,R09BUB304,ICSI,FBGA-84UC(2),084UCBU004,5600,0,2150,N,N,ABU084CC2001C,,5,N2A08-6,Y,IS46DR16640B-3DBLA1-AS,73.58,N,DA,
BGA222,R09BUB701,ICSI,FBGA-84UC(2),084UCBU004,4576,0,2150,N,N,ABU084CC2001C,,1,N2A07-1,,IS43DR16640B-25DBLI-AS,73.58,N,DA,
BGA222,R09BUB301,ICSI,FBGA-84UC(2),084UCBU004,5600,0,2150,N,N,ABU084CC2001C,,5,N2A08-6,Y,IS46DR16640B-3DBLA1-AS,73.58,N,DA,
BGA222,R09BUBA01,ICSI,FBGA-84UC(2),084UCBU004,3540,0,2150,N,N,ABU084CC2001C,,1,N2A07-1,,IS43DR16640B-25DBLI-AS,73.42,N,DA,
BGA222,R09BUB302,ICSI,FBGA-84UC(2),084UCBU004,5600,0,2150,N,N,ABU084CC2001C,,5,N2A08-6,Y,IS46DR16640B-3DBLA1-AS,73.58,N,DA,
BGA222,R09BUB602,ICSI,FBGA-84UC(2),084UCBU004,5595,0,2150,N,N,ABU084CC2001C,,3,N2A07-5,,IS43DR16640B-25DBLI-AS,73.58,N,DA,
BGA222,R09BUB303,ICSI,FBGA-84UC(2),084UCBU004,5596,0,2150,N,N,ABU084CC2001C,,5,N2A08-6,Y,IS46DR16640B-3DBLA1-AS,73.58,N,DA,
BGA222,R09BUB603,ICSI,FBGA-84UC(2),084UCBU004,451,0,2150,N,N,ABU084CC2001C,,3,N2A07-5,,IS43DR16640B-25DBLI-AS,73.58,N,DA,
BGA222,R09BUB201,ICSI,FBGA-84UC(2),084UCBU004,5473,0,2200,N,Y,ABU084CC2001C,,1,,,IS43DR16640B-25DBLI-AS,73.58,N,DA,2022-03-02 10:35:14
BGA222,R09BUB601,ICSI,FBGA-84UC(2),084UCBU004,5508,0,2200,N,Y,ABU084CC2001C,,3,,,IS43DR16640B-25DBLI-AS,73.58,N,DA,2022-03-03 01:14:33
BGA222,R09BUB801,ICSI,FBGA-84UC(2),084UCBU004,5600,0,2200,N,Y,ABU084CC2001C,,2,,,IS43DR16640B-25DBLI-AS,73.42,N,DA,2022-03-03 00:42:18
BGA222,R09BUB802,ICSI,FBGA-84UC(2),084UCBU004,3723,0,2200,N,Y,ABU084CC2001C,,2,,,IS43DR16640B-25DBLI-AS,73.42,N,DA,2022-03-02 17:45:59
BGA222,R09BUB501,ICSI,FBGA-84UC(2),084UCBU004,5560,0,2200,N,Y,ABU084CC2001C,,2,,,IS43DR16640B-3DBLI-AS,73.58,N,DA,2022-03-02 10:58:23
BGA222,R09BUB401,ICSI,FBGA-60U9(2),060U9BU001,4614,0,2230,N,N,ABU060C91001D,4,1,,,IS43DR81280B-25DBLI-AS,73.35,N,BBB12,
BGA222,R09BUB502,ICSI,FBGA-84UC(2),084UCBU004,1316,0,2250,N,N,ABU084CC2001C,,2,,,IS43DR16640B-3DBLI-AS,73.35,N,BB790,
BGA222,R09BUB101,ICSI,FBGA-84UC(2),084UCBU004,1034,0,2250,N,N,ABU084CC2001C,,1,,,IS43DR16640B-25DBLI-AS,73.35,N,BB790,
BGA222,R08BUA101,ICSI,FBGA-84UCT,084CTBU001,8400,0,2430,N,N,ABU084CT2001C,,3,,,IS43DR16128B-3DBL-AS,77.89,N,BBB25,
BGA222,R08BUA401,ICSI,FBGA-84UCT,084CTBU001,8238,0,2430,N,N,ABU084CT2001C,,4,,,IS43DR16128B-3DBL-AS,77.89,N,BB720,
BGA222,R08BUA103,ICSI,FBGA-84UCT,084CTBU001,1843,0,2430,N,N,ABU084CT2001C,,3,,,IS43DR16128B-3DBL-AS,77.89,N,BB603,
BGA222,R08BUA403,ICSI,FBGA-84UCT,084CTBU001,4476,0,2430,N,N,ABU084CT2001C,,4,,,IS43DR16128B-3DBL-AS,77.89,N,BB603,
BGA23,PXXMSGY,ChipMOS,VFBGA60K8L,060NRMS004,20,0,2070,N,N,AMS060NR1003A,,1,,,T89M DD1 6C5EE1,84.88,N,,
BGA23,RXXMS2F01,ChipMOS,VFBGA60K8L,060NRMS004,75,0,2150,N,N,AMS060NR1003A,,5,N2WB TB,,T89M DD1 6C5EE1,75.66,N,DA,
BGA23,R08MSM301,MTI,VFBGA90K8L,090NCMS008,8191,0,2430,N,N,AMS090NC4003A,,6,,Y,T89M BQ1 6C5E90{A},65.89,N,BB552,
BGA23,R08MSM402,MTI,VFBGA90K8L,090NCMS008,8089,0,2430,N,N,AMS090NC4003A,,9,,Y,T89M BQ1 6C5E90{A},65.89,N,BB579,
BGA23,R08MSM408,MTI,VFBGA90K8L,090NCMS008,4036,0,2430,N,N,AMS090NC4003A,,9,,Y,T89M BQ1 6C5E90{A},65.89,N,BB539,
BGA23,R08MSM504,MTI,VFBGA90K8L,090NCMS008,3917,0,2430,N,N,AMS090NC4003A,,9,,Y,T89M BQ1 6C5E90{A},65.89,N,BB533,
BGA23,R08MSM508,MTI,VFBGA90K8L,090NCMS008,4050,0,2430,N,N,AMS090NC4003A,,9,,Y,T89M BQ1 6C5E90{A},65.89,N,BB481,
BGA23,R08MSM603,MTI,VFBGA90K8L,090NCMS008,4070,0,2430,N,N,AMS090NC4003A,,8,,Y,T89M BQ1 6C5E90{A},65.89,N,BB608,
BGA23,R08MSM701,MTI,VFBGA90K8L,090NCMS008,4094,0,2430,N,N,AMS090NC4003A,,9,,Y,T89M BQ1 6C5E90{A},65.89,N,BB610,
BGA23,R08MSM705,MTI,VFBGA90K8L,090NCMS008,4110,0,2430,N,N,AMS090NC4003A,,9,,Y,T89M BQ1 6C5E90{A},65.89,N,BB604,
BGA23,R08MSM709,MTI,VFBGA90K8L,090NCMS008,1450,0,2430,N,N,AMS090NC4003A,,9,,Y,T89M BQ1 6C5E90{A},65.89,N,BB481,
BGA23,R08MSM804,MTI,VFBGA90K8L,090NCMS008,4006,0,2430,N,N,AMS090NC4003A,,5,,Y,T89M BQ1 6C5E90{A},65.89,N,BB591,
BGA23,R09MSC801,MTI,VFBGA60K8L,060NRMS004,2767,0,2430,N,N,AMS060NR1003A,,1,,,T89M DD1 6C5EE1,65.89,N,BB471,
BGA23,R08MSM302,MTI,VFBGA90K8L,090NCMS008,8003,0,2430,N,N,AMS090NC4003A,,6,,Y,T89M BQ1 6C5E90{A},65.89,N,BB539,
BGA23,R08MSM404,MTI,VFBGA90K8L,090NCMS008,5220,0,2430,N,N,AMS090NC4003A,,9,,Y,T89M BQ1 6C5E90{A},65.89,N,BB481,
BGA23,R08MSM501,MTI,VFBGA90K8L,090NCMS008,3951,0,2430,N,N,AMS090NC4003A,,9,,Y,T89M BQ1 6C5E90{A},65.89,N,BB606,
BGA23,R08MSM505,MTI,VFBGA90K8L,090NCMS008,4080,0,2430,N,N,AMS090NC4003A,,9,,Y,T89M BQ1 6C5E90{A},65.89,N,BB610,
BGA23,R08MSM509,MTI,VFBGA90K8L,090NCMS008,1826,0,2430,N,N,AMS090NC4003A,,9,,Y,T89M BQ1 6C5E90{A},65.89,N,BB606,
BGA23,R08MSM604,MTI,VFBGA90K8L,090NCMS008,7087,0,2430,N,N,AMS090NC4003A,,8,,Y,T89M BQ1 6C5E90{A},65.89,N,BB610,
BGA23,R08MSM702,MTI,VFBGA90K8L,090NCMS008,4120,0,2430,N,N,AMS090NC4003A,,9,,Y,T89M BQ1 6C5E90{A},65.89,N,BB533,
BGA23,R08MSM706,MTI,VFBGA90K8L,090NCMS008,4080,0,2430,N,N,AMS090NC4003A,,9,,Y,T89M BQ1 6C5E90{A},65.89,N,BB608,
BGA23,R08MSM801,MTI,VFBGA90K8L,090NCMS008,4040,0,2430,N,N,AMS090NC4003A,,5,,Y,T89M BQ1 6C5E90{A},65.89,N,BB579,
BGA23,R08MSM805,MTI,VFBGA90K8L,090NCMS008,2079,0,2430,N,N,AMS090NC4003A,,5,,Y,T89M BQ1 6C5E90{A},65.89,N,BB481,
BGA23,R09MSC901,MTI,VFBGA60K8L,060NRMS004,5328,0,2430,N,N,AMS060NR1003A,,1,,,T89M DD1 6C5EE1,65.89,N,BB471,
BGA23,R08MSL901,MTI,VFBGA90K8L,090NCMS008,7957,0,2430,N,N,AMS090NC4003A,,3,,Y,T89M BQ1 6C5E90{A},65.89,N,BB552,
BGA23,R08MSM305,MTI,VFBGA90K8L,090NCMS008,6009,0,2430,N,N,AMS090NC4003A,,6,,Y,T89M BQ1 6C5E90{A},65.89,N,BB481,
BGA23,R08MSM405,MTI,VFBGA90K8L,090NCMS008,4040,0,2430,N,N,AMS090NC4003A,,9,,Y,T89M BQ1 6C5E90{A},65.89,N,BB449,
BGA23,R08MSM502,MTI,VFBGA90K8L,090NCMS008,4000,0,2430,N,N,AMS090NC4003A,,9,,Y,T89M BQ1 6C5E90{A},65.89,N,BB579,
BGA23,R08MSM506,MTI,VFBGA90K8L,090NCMS008,4124,0,2430,N,N,AMS090NC4003A,,9,,Y,T89M BQ1 6C5E90{A},65.89,N,BB539,
