assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	R23XIA107  ,	2,	2470,	2022/6/5 下午 04:58:02,	WSM       ,	Y,	3720,	R23XIA107  ,	EEVERTECH    ,	WLCSP          ,	000IAXI001               ,	DUA759.11.1                                       ,	3000,	0,	3720,	A2,	N,	TSOP  ,	XI,	VPAL02FW65000-NL-G-TR-V100{XI}                    ,	MAA50013                 ,	N,	N,	0,	0,	20220605,	165801,	2022/6/2 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	VPAL02FW65000-NL-G-TR-V100{XI}                    ,	PROD        ,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/10 上午 12:00:00,	8 ,	,	 D F A C F                                                                      ,	                    ,	0,	 N,	     ,	XI02    ,	                         ,	,	,	                                   ,	R23XIA1,	R23XIA107  ,	2,	2470,	2022/6/5 下午 04:58:02,	WSM       ,	Y,
	R23XIA111  ,	2,	2470,	2022/6/5 下午 06:41:56,	WSM       ,	Y,	3720,	R23XIA111  ,	EEVERTECH    ,	WLCSP          ,	000IAXI001               ,	DUA759.11.1                                       ,	3000,	0,	3720,	A2,	N,	TSOP  ,	XI,	VPAL02FW65000-NL-G-TR-V100{XI}                    ,	MAA50013                 ,	N,	N,	0,	0,	20220605,	184155,	2022/6/2 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	VPAL02FW65000-NL-G-TR-V100{XI}                    ,	PROD        ,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/10 上午 12:00:00,	8 ,	,	 D F A C F                                                                      ,	                    ,	0,	 N,	     ,	XI02    ,	                         ,	,	,	                                   ,	R23XIA1,	R23XIA111  ,	2,	2470,	2022/6/5 下午 06:41:56,	WSM       ,	Y,
	R23XIA115  ,	2,	2470,	2022/6/5 下午 08:17:35,	WSM       ,	Y,	3720,	R23XIA115  ,	EEVERTECH    ,	WLCSP          ,	000IAXI001               ,	DUA759.11.1                                       ,	3000,	0,	3720,	A2,	N,	TSOP  ,	XI,	VPAL02FW65000-NL-G-TR-V100{XI}                    ,	MAA50013                 ,	N,	N,	0,	0,	20220605,	201734,	2022/6/2 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	VPAL02FW65000-NL-G-TR-V100{XI}                    ,	PROD        ,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/10 上午 12:00:00,	8 ,	,	 D F A C F                                                                      ,	                    ,	0,	 N,	     ,	XI02    ,	                         ,	,	,	                                   ,	R23XIA1,	R23XIA115  ,	2,	2470,	2022/6/5 下午 08:17:35,	WSM       ,	Y,
	R23XIA119  ,	2,	2470,	2022/6/5 下午 09:42:05,	WSM       ,	Y,	3720,	R23XIA119  ,	EEVERTECH    ,	WLCSP          ,	000IAXI001               ,	DUA759.11.1                                       ,	3000,	0,	3720,	A2,	N,	TSOP  ,	XI,	VPAL02FW65000-NL-G-TR-V100{XI}                    ,	MAA50013                 ,	N,	N,	0,	0,	20220605,	214205,	2022/6/2 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	VPAL02FW65000-NL-G-TR-V100{XI}                    ,	PROD        ,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/10 上午 12:00:00,	8 ,	,	 D F A C F                                                                      ,	                    ,	0,	 N,	     ,	XI02    ,	                         ,	,	,	                                   ,	R23XIA1,	R23XIA119  ,	2,	2470,	2022/6/5 下午 09:42:05,	WSM       ,	Y,
	R23XIA123  ,	2,	2470,	2022/6/5 下午 11:12:19,	WSM       ,	Y,	3720,	R23XIA123  ,	EEVERTECH    ,	WLCSP          ,	000IAXI001               ,	DUA759.11.1                                       ,	3000,	0,	3720,	A2,	N,	TSOP  ,	XI,	VPAL02FW65000-NL-G-TR-V100{XI}                    ,	MAA50013                 ,	N,	N,	0,	0,	20220605,	231219,	2022/6/2 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	VPAL02FW65000-NL-G-TR-V100{XI}                    ,	PROD        ,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/10 上午 12:00:00,	8 ,	,	 D F A C F                                                                      ,	                    ,	0,	 N,	     ,	XI02    ,	                         ,	,	,	                                   ,	R23XIA1,	R23XIA123  ,	2,	2470,	2022/6/5 下午 11:12:19,	WSM       ,	Y,
	R23XIA127  ,	2,	2470,	2022/6/6 上午 12:38:01,	WSM       ,	Y,	3720,	R23XIA127  ,	EEVERTECH    ,	WLCSP          ,	000IAXI001               ,	DUA759.11.1                                       ,	3000,	0,	3720,	A2,	N,	TSOP  ,	XI,	VPAL02FW65000-NL-G-TR-V100{XI}                    ,	MAA50013                 ,	N,	N,	0,	0,	20220606,	3801,	2022/6/2 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	VPAL02FW65000-NL-G-TR-V100{XI}                    ,	PROD        ,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/10 上午 12:00:00,	8 ,	,	 D F A C F                                                                      ,	                    ,	0,	 N,	     ,	XI02    ,	                         ,	,	,	                                   ,	R23XIA1,	R23XIA127  ,	2,	2470,	2022/6/6 上午 12:38:01,	WSM       ,	Y,
	R23XIA131  ,	2,	2470,	2022/6/6 上午 03:27:50,	WSM       ,	Y,	3720,	R23XIA131  ,	EEVERTECH    ,	WLCSP          ,	000IAXI001               ,	DUA759.11.1                                       ,	3000,	0,	3720,	A2,	N,	TSOP  ,	XI,	VPAL02FW65000-NL-G-TR-V100{XI}                    ,	MAA50013                 ,	N,	N,	0,	0,	20220606,	32749,	2022/6/2 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	VPAL02FW65000-NL-G-TR-V100{XI}                    ,	PROD        ,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/10 上午 12:00:00,	8 ,	,	 D F A C F                                                                      ,	                    ,	0,	 N,	     ,	XI02    ,	                         ,	,	,	                                   ,	R23XIA1,	R23XIA131  ,	2,	2470,	2022/6/6 上午 03:27:50,	WSM       ,	Y,
	R23XIA135  ,	2,	2470,	2022/6/6 上午 04:51:39,	WSM       ,	Y,	3720,	R23XIA135  ,	EEVERTECH    ,	WLCSP          ,	000IAXI001               ,	DUA759.11.1                                       ,	3000,	0,	3720,	A2,	N,	TSOP  ,	XI,	VPAL02FW65000-NL-G-TR-V100{XI}                    ,	MAA50013                 ,	N,	N,	0,	0,	20220606,	45138,	2022/6/2 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	VPAL02FW65000-NL-G-TR-V100{XI}                    ,	PROD        ,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/10 上午 12:00:00,	8 ,	,	 D F A C F                                                                      ,	                    ,	0,	 N,	     ,	XI02    ,	                         ,	,	,	                                   ,	R23XIA1,	R23XIA135  ,	2,	2470,	2022/6/6 上午 04:51:39,	WSM       ,	Y,
	R23XIA139  ,	2,	2470,	2022/6/6 上午 06:19:08,	WSM       ,	Y,	3720,	R23XIA139  ,	EEVERTECH    ,	WLCSP          ,	000IAXI001               ,	DUA759.11.1                                       ,	3000,	0,	3720,	A2,	N,	TSOP  ,	XI,	VPAL02FW65000-NL-G-TR-V100{XI}                    ,	MAA50013                 ,	N,	N,	0,	0,	20220606,	61908,	2022/6/2 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	VPAL02FW65000-NL-G-TR-V100{XI}                    ,	PROD        ,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/10 上午 12:00:00,	8 ,	,	 D F A C F                                                                      ,	                    ,	0,	 N,	     ,	XI02    ,	                         ,	,	,	                                   ,	R23XIA1,	R23XIA139  ,	2,	2470,	2022/6/6 上午 06:19:08,	WSM       ,	Y,
	R23XIA143  ,	2,	2470,	2022/6/6 上午 07:48:39,	WSM       ,	Y,	3720,	R23XIA143  ,	EEVERTECH    ,	WLCSP          ,	000IAXI001               ,	DUA759.11.1                                       ,	3000,	0,	3720,	A2,	N,	TSOP  ,	XI,	VPAL02FW65000-NL-G-TR-V100{XI}                    ,	MAA50013                 ,	N,	N,	0,	0,	20220606,	74839,	2022/6/2 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	VPAL02FW65000-NL-G-TR-V100{XI}                    ,	PROD        ,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/10 上午 12:00:00,	8 ,	,	 D F A C F                                                                      ,	                    ,	0,	 N,	     ,	XI02    ,	                         ,	,	,	                                   ,	R23XIA1,	R23XIA143  ,	2,	2470,	2022/6/6 上午 07:48:39,	WSM       ,	Y,
	R81CM24    ,	,	2056,	2022/5/28 下午 01:38:21,	SWR       ,	Y,	2040,	R81CM24    ,	ENG          ,	MAT            ,	0008WCME461ENG           ,	R81CM24                                           ,	2,	1770,	2040,	A2,	N,	TSOP  ,	CM,	SUBMATWCME461ENG                                  ,	                         ,	N,	N,	0,	0,	20220606,	64332,	2022/5/29 上午 12:00:00,	                    ,	,	      ,	,	                         ,	          ,	               ,	SUBMATWCME461ENG                                  ,	ENG         ,	2022/5/30 上午 12:00:00,	2022/5/31 上午 12:00:00,	2022/6/1 上午 12:00:00,	2022/6/1 上午 12:00:00,	2022/6/3 上午 12:00:00,	12,	 E,	 A D A B                                                                        ,	                    ,	0,	  ,	     ,	CM99    ,	                         ,	20220311026.E  ,	1,	                                   ,	R81CM24,	R81CM24    ,	,	2056,	2022/5/28 下午 01:38:21,	SWR       ,	Y,
	R81CM24    ,	,	2059,	2022/5/28 下午 01:38:21,	SWR       ,	Y,	2040,	R81CM24    ,	ENG          ,	MAT            ,	0008WCME461ENG           ,	R81CM24                                           ,	2,	1770,	2040,	A2,	N,	TSOP  ,	CM,	SUBMATWCME461ENG                                  ,	                         ,	N,	N,	0,	0,	20220606,	64332,	2022/5/29 上午 12:00:00,	                    ,	,	      ,	,	                         ,	          ,	               ,	SUBMATWCME461ENG                                  ,	ENG         ,	2022/5/30 上午 12:00:00,	2022/5/31 上午 12:00:00,	2022/6/1 上午 12:00:00,	2022/6/1 上午 12:00:00,	2022/6/3 上午 12:00:00,	12,	 E,	 A D A B                                                                        ,	                    ,	0,	  ,	     ,	CM99    ,	                         ,	20220311026.E  ,	1,	                                   ,	R81CM24,	R81CM24    ,	,	2059,	2022/5/28 下午 01:38:21,	SWR       ,	Y,
	R81CMAL    ,	,	4710,	2022/5/30 下午 05:37:37,	SWR       ,	Y,	2070,	R81CMAL    ,	ENG          ,	STBGA132C4V    ,	132X2CM111ENG            ,	R81CMAL                                           ,	240,	0,	2070,	A2,	N,	TSOP  ,	CM,	SZZZZZZZ0W-22FLH-00082-ENG                        ,	                         ,	N,	N,	0,	0,	20220605,	231819,	2022/6/1 上午 12:00:00,	ANV132X2B032A       ,	,	      ,	,	                         ,	          ,	               ,	SZZZZZZZ0W-22FLH-00082-ENG                        ,	ENG         ,	2022/6/2 上午 12:00:00,	2022/6/3 上午 12:00:00,	2022/6/4 上午 12:00:00,	2022/6/4 上午 12:00:00,	,	12,	 E,	 A A A B A                                                                      ,	A0801CB1176         ,	120,	Y3,	     ,	CM99    ,	1081G771F1               ,	20220530023.E  ,	1,	                                   ,	R81CMAL,	R81CMAL    ,	,	4710,	2022/5/30 下午 05:37:37,	SWR       ,	Y,
	RC3BUB707  ,	2,	2460,	2022/6/6 上午 12:24:58,	WSM       ,	Y,	5060,	RC3BUB707  ,	ChipMOS      ,	MAT            ,	0008WPRT005              ,	MRJ676000Y2                                       ,	5000,	0,	5060,	A2,	N,	TSOP  ,	FQ,	6202CX-MAT                                        ,	C02PO-100569334          ,	N,	N,	0,	0,	20220606,	2458,	2022/6/5 上午 12:00:00,	,	,	      ,	M,	                         ,	          ,	               ,	6202CX-MAT                                        ,	PROD        ,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	,	,	 I G A F B                                                                      ,	                    ,	0,	Y3,	     ,	BUC6    ,	10819240HF               ,	,	,	                                   ,	RC3BUB7,	RC3BUB707  ,	2,	2460,	2022/6/6 上午 12:24:58,	WSM       ,	Y,
	RC3MSN802  ,	2,	2460,	2022/6/6 上午 03:45:58,	WSM       ,	Y,	5060,	RC3MSN802  ,	ChipMOS      ,	MAT            ,	0008WPRT001              ,	1117326.006                                       ,	5600,	0,	5060,	A2,	N,	TSOP  ,	FQ,	STECIL-MAT                                        ,	1445601                  ,	N,	N,	0,	0,	20220606,	34557,	2022/6/4 上午 12:00:00,	,	,	      ,	M,	                         ,	          ,	               ,	STECIL-MAT                                        ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/14 上午 12:00:00,	,	,	 U Y D L H                                                                      ,	                    ,	0,	Y3,	     ,	MS39    ,	1081G750V5               ,	,	,	                                   ,	RC3MSN8,	RC3MSN802  ,	2,	2460,	2022/6/6 上午 03:45:58,	WSM       ,	Y,
	RC3MSN806  ,	2,	2460,	2022/6/6 上午 04:26:09,	WSM       ,	Y,	5060,	RC3MSN806  ,	ChipMOS      ,	MAT            ,	0008WPRT001              ,	1117326.006                                       ,	5600,	0,	5060,	A2,	N,	TSOP  ,	FQ,	STECIL-MAT                                        ,	1445601                  ,	N,	N,	0,	0,	20220606,	42609,	2022/6/4 上午 12:00:00,	,	,	      ,	M,	                         ,	          ,	               ,	STECIL-MAT                                        ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/14 上午 12:00:00,	,	,	 U Y D L H                                                                      ,	                    ,	0,	Y3,	     ,	MS39    ,	1081G750V5               ,	,	,	                                   ,	RC3MSN8,	RC3MSN806  ,	2,	2460,	2022/6/6 上午 04:26:09,	WSM       ,	Y,
	RC3MSNI06  ,	2,	2460,	2022/6/6 上午 03:18:17,	WSM       ,	Y,	5060,	RC3MSNI06  ,	ChipMOS      ,	MAT            ,	0008WPRT001              ,	614280K.00K                                       ,	5600,	0,	5060,	A2,	N,	TSOP  ,	FQ,	STECIL-MAT                                        ,	1445532                  ,	N,	N,	0,	0,	20220606,	31817,	2022/6/4 上午 12:00:00,	,	,	      ,	M,	                         ,	          ,	               ,	STECIL-MAT                                        ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/14 上午 12:00:00,	,	  ,	 C Q D C H                                                                      ,	                    ,	0,	Y3,	     ,	MS39    ,	1081G771S1               ,	,	,	                                   ,	RC3MSNI,	RC3MSNI06  ,	2,	2460,	2022/6/6 上午 03:18:17,	WSM       ,	Y,
	RC3MSNN02  ,	2,	2460,	2022/6/6 上午 04:15:49,	WSM       ,	Y,	5060,	RC3MSNN02  ,	ChipMOS      ,	MAT            ,	0008WPRT001              ,	615399K.00K                                       ,	5600,	0,	5060,	A2,	N,	TSOP  ,	FQ,	STECIL-MAT                                        ,	1445532                  ,	N,	N,	0,	0,	20220606,	41548,	2022/6/4 上午 12:00:00,	,	,	      ,	M,	                         ,	          ,	               ,	STECIL-MAT                                        ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/14 上午 12:00:00,	,	  ,	 C Q D C H                                                                      ,	                    ,	0,	Y3,	     ,	MS39    ,	1081G771S1               ,	,	,	                                   ,	RC3MSNN,	RC3MSNN02  ,	2,	2460,	2022/6/6 上午 04:15:49,	WSM       ,	Y,
	RC3MSNN06  ,	2,	2460,	2022/6/6 上午 05:26:55,	WSM       ,	Y,	5060,	RC3MSNN06  ,	ChipMOS      ,	MAT            ,	0008WPRT001              ,	615399K.00K                                       ,	5600,	0,	5060,	A2,	N,	TSOP  ,	FQ,	STECIL-MAT                                        ,	1445532                  ,	N,	N,	0,	0,	20220606,	52655,	2022/6/4 上午 12:00:00,	,	,	      ,	M,	                         ,	          ,	               ,	STECIL-MAT                                        ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/14 上午 12:00:00,	,	  ,	 C Q D C H                                                                      ,	                    ,	0,	Y3,	     ,	MS39    ,	1081G771S1               ,	,	,	                                   ,	RC3MSNN,	RC3MSNN06  ,	2,	2460,	2022/6/6 上午 05:26:55,	WSM       ,	Y,
	RC3MSPJ01  ,	2,	2460,	2022/6/6 上午 04:49:52,	WSM       ,	Y,	5060,	RC3MSPJ01  ,	ChipMOS      ,	MAT            ,	0008WPRT001              ,	1116546.006                                       ,	6720,	0,	5060,	A2,	N,	TSOP  ,	FQ,	STECIL-MAT                                        ,	1445695                  ,	N,	N,	0,	0,	20220606,	44952,	2022/6/7 上午 12:00:00,	,	,	      ,	M,	                         ,	          ,	               ,	STECIL-MAT                                        ,	PROD        ,	2022/6/10 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/15 上午 12:00:00,	2022/6/15 上午 12:00:00,	2022/6/17 上午 12:00:00,	,	  ,	 N K D F C                                                                      ,	                    ,	0,	Y3,	     ,	MS39    ,	1081G750V5               ,	,	,	                                   ,	RC3MSPJ,	RC3MSPJ01  ,	2,	2460,	2022/6/6 上午 04:49:52,	WSM       ,	Y,
	RC3MSPJ05  ,	2,	2460,	2022/6/6 上午 06:12:29,	WSM       ,	Y,	5060,	RC3MSPJ05  ,	ChipMOS      ,	MAT            ,	0008WPRT001              ,	1116546.006                                       ,	6720,	0,	5060,	A2,	N,	TSOP  ,	FQ,	STECIL-MAT                                        ,	1445695                  ,	N,	N,	0,	0,	20220606,	61229,	2022/6/7 上午 12:00:00,	,	,	      ,	M,	                         ,	          ,	               ,	STECIL-MAT                                        ,	PROD        ,	2022/6/10 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/15 上午 12:00:00,	2022/6/15 上午 12:00:00,	2022/6/17 上午 12:00:00,	,	  ,	 N K D F C                                                                      ,	                    ,	0,	Y3,	     ,	MS39    ,	1081G750V5               ,	,	,	                                   ,	RC3MSPJ,	RC3MSPJ05  ,	2,	2460,	2022/6/6 上午 06:12:29,	WSM       ,	Y,
