lot_number,oper,cust,pin_pkg,prod_id,qty,part_id,part_no,bd_id,entity,start_time,end_time
R23ABFR06,2200,WINBOND,DFN-08YD4AW,008YDAB027,9120,1091A07T21,A0803CB1340,AAB008YD4001A,BB891,2022-06-06 05:40:00,2022-06-06 17:06:00
R23MSL702,2200,MTI,FBGA-96UEC,096ECMS003,5567,1091A06T41,A0803CB0644,AMS096EC1002A,BB892,2022-06-05 21:20:00,2022-06-06 14:57:00
R23MSM105,2200,MTI,FBGA-96UEC,096ECMS003,5565,1091A06T41,A0803CB0644,AMS096EC1002A,BB893,2022-06-06 06:57:00,2022-06-07 00:34:00
R23MSL703,2200,MTI,FBGA-96UEC,096ECMS003,5554,1091A06T41,A0803CB0644,AMS096EC1002A,BB894,2022-06-05 22:33:00,2022-06-06 16:08:00
R23MSKY06,2200,MTI,FBGA-96UEC,096ECMS003,5560,1091A06T41,A0803CB0644,AMS096EC1002A,BB895,2022-06-05 20:54:00,2022-06-06 14:30:00
R23MSKZ06,2200,MTI,FBGA-96UEC,096ECMS003,5600,1091A06T41,A0803CB0644,AMS096EC1002A,BB896,2022-06-05 21:16:00,2022-06-06 15:00:00
R23MSM901,2200,MTI,FBGA-96UEC,096ECMS003,5595,1091A06T41,A0803CB0644,AMS096EC1002A,BB897,2022-06-06 06:36:00,2022-06-07 00:19:00
R23MSL704,2200,MTI,FBGA-96UEC,096ECMS003,5573,1091A06T41,A0803CB0644,AMS096EC1002A,BB898,2022-06-05 19:14:00,2022-06-06 12:53:00
R23MSL906,2200,MTI,FBGA-96UEC,096ECMS003,5600,1091A06T41,A0803CB0644,AMS096EC1002A,BB899,2022-06-06 03:03:00,2022-06-06 20:46:00
0,2200,0,0,0,0,0,0,AAB008YM2023A,BB900,2022-06-06 09:00:00,2022-06-06 09:00:00
0,2200,0,0,0,0,0,0,ATE066TS1001A,BB901,2022-06-04 07:08:00,2022-06-06 08:06:00
R23NIBC01,2200,DIALOG,QFN-10YK2A,010YKNI037,11499,1091A08T41,A0803CB1315,ANI010YK3001A,BB902,2022-06-06 03:56:00,2022-06-06 13:22:00
R23AWCZ01,2200,MXIC,DFN-08YM2D,008YMAW020,16000,1091A07T41,A0803CB0832,AAW008YM2004A,BB903,2022-06-06 01:41:00,2022-06-06 13:41:00
0,2200,0,0,0,0,0,0,ANI010YK3001A,BB904,2022-06-06 05:54:00,2022-06-06 08:06:00
R23NIBF02,2200,DIALOG,QFN-10YK2A,010YKNI037,11498,1091A08T41,A0803CB1315,ANI010YK3001A,BB905,2022-06-06 06:34:00,2022-06-06 16:00:00
R23NIBC02,2200,DIALOG,QFN-10YK2A,010YKNI037,11500,1091A08T41,A0803CB1315,ANI010YK3001A,BB906,2022-06-06 06:32:00,2022-06-06 15:59:00
R23AWCZ03,2200,MXIC,DFN-08YM2D,008YMAW020,16000,1091A07T41,A0803CB0832,AAW008YM2004A,BB907,2022-06-06 04:56:00,2022-06-06 16:56:00
0,2200,0,0,0,0,0,0,ATE066TS1001A,BB908,2022-06-04 20:39:00,2022-06-06 08:06:00
R23NIB902,2200,DIALOG,QFN-10YK2A,010YKNI037,11499,1091A08T41,A0803CB1315,ANI010YK3001A,BB909,2022-06-06 06:31:00,2022-06-06 15:58:00
R20ASBF13,2200,EliteMT,FBGA-84UC,0,0,1091G08PA4,0,AAS084CC2023A,BB910,2022-06-06 08:06:00,2022-06-06 08:06:00
R23NIBF01,2200,DIALOG,QFN-10YK2A,010YKNI037,11497,1091A08T41,A0803CB1315,ANI010YK3001A,BB911,2022-06-05 23:44:00,2022-06-06 09:11:00
R23NIB901,2200,DIALOG,QFN-10YK2A,010YKNI037,11439,1091A08T41,A0803CB1315,ANI010YK3001A,BB912,2022-06-06 03:50:00,2022-06-06 13:14:00
0,2200,0,0,0,0,0,0,AAS096EL1016A,BB913,2022-06-06 05:57:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ATE066TS1001A,BB914,2022-06-04 21:37:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ANI010YK3001A,BB915,2022-06-06 04:50:00,2022-06-06 08:06:00
R23ABH905,2200,WINBOND,DFN-08YM2D,008YMAB062,16000,1091A07T21,A0803CB0832,AAB008YM2023A,BB916,2022-06-06 04:44:00,2022-06-06 15:46:00
R22ABBS04,2200,WINBOND,STDFN08YQ3AW,0,0,1091A08T21,0,AAB008YQ3021A,BB917,2022-06-06 08:06:00,2022-06-06 08:06:00
R23ABH912,2200,WINBOND,DFN-08YM2D,008YMAB062,16000,1091A07T21,A0803CB0832,AAB008YM2023A,BB918,2022-06-06 06:01:00,2022-06-06 17:03:00
R23AWCZ02,2200,MXIC,DFN-08YM2D,008YMAW020,16000,1091A07T41,A0803CB0832,AAW008YM2004A,BB919,2022-06-06 02:07:00,2022-06-06 14:07:00
R23ASAI04,2200,EliteMT,FBGA-96UEL-3,096ELAS044,2980,1091G08PA4,A0803CB1240,AAS096EL1016A,BB920,2022-06-05 22:40:00,2022-06-06 18:11:00
0,2200,0,0,0,0,0,0,AAS084CC2023A,BB921,2022-06-04 19:18:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AAS084CC2023A,BB922,2022-06-05 03:45:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AAS084CC2023A,BB923,2022-06-05 10:50:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ABU168RM1007A,BB924,2022-06-04 13:25:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AAB008YB2003A,BB925,2022-06-04 17:12:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ABU008Y62002A,BB926,2022-06-03 21:20:00,2022-06-06 08:06:00
R20ASBZ05,2200,EliteMT,FBGA-96UEL,096ELAS043,2978,1091G08PA4,A0803CB1240,AAS096EL1009B,BB929,2022-06-06 03:59:00,2022-06-07 00:22:00
R20ASBX06,2200,EliteMT,FBGA-96UEL,096ELAS043,2960,1091G08PA4,A0803CB1240,AAS096EL1009B,BB930,2022-06-05 21:20:00,2022-06-06 17:35:00
0,2200,0,0,0,0,0,0,AVE008YD2005A,BB931,2022-06-06 00:27:00,2022-06-06 08:06:00
R23ABHA02,2200,WINBOND,DFN-08YM2D,008YMAB062,16000,1091A07T21,A0803CB0832,AAB008YM2023A,BB932,2022-06-06 02:19:00,2022-06-06 13:20:00
R23ABH801,2200,WINBOND,DFN-08YM2D,008YMAB062,16000,1091A07T21,A0803CB0832,AAB008YM2023A,BB933,2022-06-06 07:19:38,2022-06-06 18:21:00
0,2200,0,0,0,0,0,0,AAS096EL1007A,BB938,2022-06-05 22:50:00,2022-06-06 08:06:00
R23ASAI06,2200,EliteMT,FBGA-96UEL-3,096ELAS044,2992,1091G08PA4,A0803CB1240,AAS096EL1016A,BBA01,2022-06-06 03:36:00,2022-06-06 20:35:00
0,2200,0,0,0,0,0,0,AAB008YM2018A,BBA02,2022-06-05 13:39:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ABW036AB1004A,BBA03,2022-06-05 04:08:00,2022-06-06 08:06:00
R23ASAI05,2200,EliteMT,FBGA-96UEL-3,096ELAS044,2980,1091G08PA4,A0803CB1240,AAS096EL1016A,BBA04,2022-06-05 22:35:00,2022-06-06 15:30:00
0,2200,0,0,0,0,0,0,AXY391KJ3002B,BBA05,2022-06-04 00:09:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ANV0086A1110A,BBA06,2022-06-03 20:27:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AAB008YM2018A,BBA07,2022-06-04 11:34:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ABW036AB1004A,BBA08,2022-06-04 20:26:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ABW036AB1004A,BBA09,2022-06-04 21:09:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ANV153XT8008A,BBA10,2022-06-04 18:34:00,2022-06-06 08:06:00
R23ASAI08,2200,EliteMT,FBGA-96UEL-3,096ELAS044,3072,1091G08PA4,A0803CB1240,AAS096EL1016A,BBA11,2022-06-06 03:37:00,2022-06-06 21:04:00
0,2200,0,0,0,0,0,0,AAS096EL1016A,BBA12,2022-06-06 06:01:00,2022-06-06 08:06:00
R22NVYG02,2200,PHISON,uSD08AQV,0,0,1091A06C41,0,ANV0086A1110A,BBA13,2022-06-05 07:12:00,2022-06-05 07:12:00
R22EUL501,2200,TRANSCEND,uSD08GEV,0086BEU009,1502,1091A07C41,A0803CB1286,AEU0086B1005A,BBA14,2022-06-05 07:22:00,2022-06-06 12:05:33
0,2200,0,0,0,0,0,0,ABW036AB1004A,BBA15,2022-06-05 08:44:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ABW036AB1004A,BBA16,2022-06-05 04:39:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AAS096EL1016A,BBA17,2022-06-06 02:43:00,2022-06-06 08:06:00
R23THPL01,2200,Rambus,DFN-08YM2A,008YMTH001,4700,1091A08T41,A0803CB1007,ATH008YM2001B,BBA18,2022-06-06 05:54:00,2022-06-06 09:47:00
0,3200,0,0,0,0,0,0,AXY391KJ3002B,BBA19,2022-06-05 12:42:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ANV0086A1110A,BBA20,2022-06-03 14:16:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ANV0086A1110A,BBA22,2022-06-05 19:06:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ANV0086A1110A,BBA23,2022-06-04 02:47:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ANV0086A1110A,BBA24,2022-06-03 15:53:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ANV153XT8008A,BBA25,2022-06-04 15:50:00,2022-06-06 08:06:00
R23NIHD02,2200,DIALOG,QFN-20YU2D,020YUNI024,16920,1091A08T41,A0803CB0826,ANI020YU1005C,BBA26,2022-06-05 18:44:00,2022-06-06 17:56:00
R23NIH803,2200,DIALOG,QFN-20YU2D,020YUNI024,2146,1091A08T41,A0803CB0826,ANI020YU1005C,BBA27,2022-06-06 06:40:00,2022-06-06 09:41:00
R23NIH101,2200,DIALOG,QFN-20YU2D,020YUNI024,16920,1091A08T41,A0803CB0826,ANI020YU1005C,BBA28,2022-06-05 13:05:00,2022-06-06 12:18:00
0,2200,0,0,0,0,0,0,ABW036AB1004A,BBA29,2022-06-04 14:31:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ANV0086A1110A,BBA30,2022-06-04 07:01:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AAB008YM2018A,BBA31,2022-06-04 17:35:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AAB063XM5003A,BBB01,2022-06-05 08:58:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ASS153XT3001A,BBB02,2022-06-04 14:04:00,2022-06-06 08:06:00
R22AWC140,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBB03,2022-06-06 07:33:00,2022-06-06 10:06:00
0,2200,0,0,0,0,0,0,ASS153XT3001A,BBB04,2022-06-05 03:06:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AAB084N43003A,BBB05,2022-06-04 16:55:00,2022-06-06 08:06:00
R23AWAX01,2200,MXIC,STBGA24A3L,024XJAW001,4240,1091A07T41,A0801CB0700,AAW024XJ6001B,BBB06,2022-06-06 03:32:00,2022-06-06 09:44:00
R23ABFV08,2200,WINBOND,TSOP2-54ME,054TNAB036,2880,1091A07T21,A0803CB0808,AAB054TN1005A,BBB07,2022-06-06 01:44:00,2022-06-06 11:21:00
R23BUAJ07,2200,ICSI,FBGA-96UEF,096EFBU001,4960,1091A07T21,A0803CB1087,ABU096EF2001A,BBB08,2022-06-05 22:36:00,2022-06-06 16:10:00
R22TEAT10,2200,ZCN,FBGA-96UEI,096EITE001,2848,1091A07T21,A0803CB1331,ATE096EI1002A,BBB09,2022-06-05 18:28:00,2022-06-06 03:32:00
0,3200,0,0,0,0,0,0,ABU084XU2001B,BBB10,2022-06-02 14:32:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AAB024XJ6009A,BBB11,2022-06-05 19:59:00,2022-06-06 08:06:00
R22TEAP10,2200,ZCN,FBGA-96UEI,096EITE001,2857,1091A07T21,A0803CB1331,ATE096EI1002A,BBB12,2022-06-06 03:32:00,2022-06-06 12:37:00
R23AWAS01,2200,MXIC,STBGA24A4L,024XJAW020,4172,1091A07T41,A0803CB0871,AAW024XJ6010B,BBB13,2022-06-05 19:53:00,2022-06-06 08:50:00
0,2200,0,0,0,0,0,0,ATE096EI1002A,BBB14,2022-06-06 06:50:00,2022-06-06 08:06:00
R23MSNV02,2200,MTI,FBGA-78UEN,078ENMS018,205,1091A06T21,A0803CB1338,AMS078EN1006A,BBB15,2022-06-05 18:47:00,2022-06-05 19:51:00
R23AWAP02,2200,MXIC,STBGA24A4L,024XJAW020,4220,1091A07T41,A0803CB0871,AAW024XJ6010B,BBB16,2022-06-05 22:17:00,2022-06-06 11:24:00
R23AWAS02,2200,MXIC,STBGA24A4L,024XJAW020,4120,1091A07T41,A0803CB0871,AAW024XJ6010B,BBB17,2022-06-05 21:45:00,2022-06-06 10:34:00
R23AWAP03,2200,MXIC,STBGA24A4L,024XJAW020,4154,1091A07T41,A0803CB0871,AAW024XJ6010B,BBB18,2022-06-05 22:13:00,2022-06-06 11:07:00
0,2200,0,0,0,0,0,0,ATE096EI1002A,BBB19,2022-06-06 06:32:00,2022-06-06 08:06:00
R22TEAP08,2200,ZCN,FBGA-96UEI,096EITE001,2906,1091A07T21,A0803CB1331,ATE096EI1002A,BBB20,2022-06-06 02:41:00,2022-06-06 11:55:00
0,2200,0,0,0,0,0,0,ABU078EA1001A,BBB21,2022-05-31 13:36:00,2022-06-06 08:06:00
R82CMC302,2200,ENG,FBGA-78UEN,078ENCM016ENG,2228,1091A06T21,A0803CB1338,AMS078EN1006A,BBB22,2022-06-06 06:34:00,2022-06-06 17:13:00
0,3200,0,0,0,0,0,0,ABU084XU2001B,BBB23,2022-05-30 10:24:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AAW024MA5005A,BBB24,2022-06-05 12:43:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ABU200N74006A,BBB25,2022-06-05 04:28:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ASS153XT3001A,BBB26,2022-06-04 13:00:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ANV153XT9078A,BBB27,2022-06-05 01:24:00,2022-06-06 08:06:00
R23ABFV37,2200,WINBOND,TSOP2-54ME,054TNAB036,2880,1091A07T21,A0803CB0808,AAB054TN1005A,BBB28,2022-06-06 14:17:22,2022-06-06 23:54:23
0,2200,0,0,0,0,0,0,AAB054TN1005A,BBB29,2022-06-06 07:50:00,2022-06-06 10:06:00
0,2200,0,0,0,0,0,0,ATE096EI1002A,BBB30,2022-06-06 07:14:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ACD096EL1003A,BBB31,2022-06-04 12:19:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ANV153XT9078A,BBB32,2022-06-05 07:01:00,2022-06-06 08:06:00
R22TEAN14,2200,ZCN,FBGA-96UEI,096EITE001,2900,1091A07T21,A0803CB1331,ATE096EI1002A,BBB33,2022-06-05 20:12:00,2022-06-06 05:25:00
0,2200,0,0,0,0,0,0,ACD096EL1003A,BBB34,2022-06-04 04:24:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ACD096EL1003A,BBB35,2022-06-04 03:42:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ABU096EF2001A,BBB36,2022-06-06 03:06:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AMS096EC1002A,BBC01,2022-06-06 06:13:00,2022-06-06 08:06:00
R23MSL904,2200,MTI,FBGA-96UEC,096ECMS003,5519,1091A06T41,A0803CB0644,AMS096EC1002A,BBC02,2022-06-05 21:51:00,2022-06-06 17:50:00
R23MSLA03,2200,MTI,FBGA-96UEC,096ECMS003,5600,1091A06T41,A0803CB0644,AMS096EC1002A,BBC03,2022-06-06 04:20:00,2022-06-07 00:36:00
0,2200,0,0,0,0,0,0,AMS096EC1002A,BBC04,2022-06-06 01:40:00,2022-06-06 08:06:00
R23MSLZ06,2200,MTI,FBGA-96UEC,096ECMS003,4948,1091A06T41,A0803CB0644,AMS096EC1002A,BBC05,2022-06-06 04:22:00,2022-06-06 22:17:00
R23MSM805,2200,MTI,FBGA-96UEC,096ECMS003,5600,1091A06T41,A0803CB0644,AMS096EC1002A,BBC06,2022-06-06 00:49:00,2022-06-06 21:05:00
R23MSLZ05,2200,MTI,FBGA-96UEC,096ECMS003,5560,1091A06T41,A0803CB0644,AMS096EC1002A,BBC07,2022-06-06 00:44:00,2022-06-06 20:52:00
0,2200,0,0,0,0,0,0,AMS096EC1002A,BBC08,2022-06-06 03:28:00,2022-06-06 08:06:00
R23MSLA02,2200,MTI,FBGA-96UEC,096ECMS003,5599,1091A06T41,A0803CB0644,AMS096EC1002A,BBC09,2022-06-06 00:21:00,2022-06-06 20:36:00
R23MSK904,2200,MTI,FBGA-78U9,078U9MS017,6720,1091A06T21,A0803CB0823,AMS078C93001B,BBC10,2022-06-05 17:39:00,2022-06-06 16:21:00
R23MSM806,2200,MTI,FBGA-96UEC,096ECMS003,5600,1091A06T41,A0803CB0644,AMS096EC1002A,BBC11,2022-06-06 04:16:00,2022-06-07 00:32:00
R23MSKY04,2200,MTI,FBGA-96UEC,096ECMS003,5562,1091A06T41,A0803CB0644,AMS096EC1002A,BBC12,2022-06-05 13:17:00,2022-06-06 09:25:00
R23MSL506,2200,MTI,FBGA-96UEC,096ECMS003,5600,1091A06T41,A0803CB0644,AMS096EC1002A,BBC13,2022-06-05 13:22:00,2022-06-06 09:38:00
0,2200,0,0,0,0,0,0,AMS078C93001B,BBC14,2022-06-06 05:31:00,2022-06-06 08:06:00
R23MSKW07,2200,MTI,FBGA-96UEC,096ECMS003,5600,1091A06T41,A0803CB0644,AMS096EC1002A,BBC15,2022-06-05 13:28:00,2022-06-06 09:44:00
R23MSL706,2200,MTI,FBGA-96UEC,096ECMS003,5505,1091A06T41,A0803CB0644,AMS096EC1002A,BBC16,2022-06-06 00:12:00,2022-06-06 20:08:00
R23MSM104,2200,MTI,FBGA-96UEC,096ECMS003,5567,1091A06T41,A0803CB0644,AMS096EC1002A,BBC17,2022-06-06 07:44:00,2022-06-07 03:52:00
R23MSLA05,2200,MTI,FBGA-96UEC,096ECMS003,5599,1091A06T41,A0803CB0644,AMS096EC1002A,BBC18,2022-06-06 07:45:00,2022-06-07 04:01:00
0,2200,0,0,0,0,0,0,AMS096EC1002A,BBC19,2022-06-06 03:29:00,2022-06-06 08:06:00
R23MSKZ03,2200,MTI,FBGA-96UEC,096ECMS003,5560,1091A06T41,A0803CB0644,AMS096EC1002A,BBC20,2022-06-05 13:47:00,2022-06-06 09:54:00
R23MSM704,2200,MTI,FBGA-96UEC,096ECMS003,5570,1091A06T41,A0803CB0644,AMS096EC1002A,BBC21,2022-06-05 14:09:00,2022-06-06 10:19:00
R23MSM706,2200,MTI,FBGA-96UEC,096ECMS003,5596,1091A06T41,A0803CB0644,AMS096EC1002A,BBC22,2022-06-05 19:56:00,2022-06-06 16:11:00
R23MSL701,2200,MTI,FBGA-96UEC,096ECMS003,5600,1091A06T41,A0803CB0644,AMS096EC1002A,BBC23,2022-06-05 13:51:00,2022-06-06 10:07:00
R23MSKZ04,2200,MTI,FBGA-96UEC,096ECMS003,5542,1091A06T41,A0803CB0644,AMS096EC1002A,BBC24,2022-06-05 13:37:00,2022-06-06 09:41:00
R23MSL407,2200,MTI,FBGA-96UEC,096ECMS003,5596,1091A06T41,A0803CB0644,AMS096EC1002A,BBC25,2022-06-05 13:32:00,2022-06-06 09:47:00
R23MSK705,2200,MTI,FBGA-78U9,078U9MS017,6720,1091A06T21,A0803CB0823,AMS078C93001B,BBC26,2022-06-04 20:55:00,2022-06-07 04:13:00
R23MSM701,2200,MTI,FBGA-96UEC,096ECMS003,5552,1091A06T41,A0803CB0644,AMS096EC1002A,BBC27,2022-06-05 14:14:00,2022-06-06 10:19:00
R23MSML01,2200,MTI,FBGA-96UEC,096ECMS010,5576,1091A06T21,A0803CB0824,AMS096EC3001B,BBC28,2022-06-06 06:34:00,2022-06-07 03:55:00
R23MSK206,2200,MTI,FBGA-78U9,078U9MS017,6708,1091A06T21,A0803CB0823,AMS078C93001B,BBC29,2022-06-06 03:40:00,2022-06-07 02:19:00
R23MSMD02,2200,MTI,FBGA-96UEC,096ECMS010,5600,1091A06T21,A0803CB0824,AMS096EC3001B,BBC30,2022-06-05 14:20:00,2022-06-06 11:47:00
R23MSLD01,2200,MTI,FBGA-96UEC,096ECMS010,5483,1091A06T21,A0803CB0824,AMS096EC3001B,BBC31,2022-06-05 14:24:00,2022-06-06 11:24:00
R23MSNE02,2200,MTI,FBGA-96UEC,096ECMS010,5560,1091A06T21,A0803CB0824,AMS096EC3001B,BBC32,2022-06-05 14:29:00,2022-06-06 11:47:00
0,2200,0,0,0,0,0,0,AMS078EN1001A,BBC33,2022-06-03 15:32:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AMS096EC3001B,BBC34,2022-06-04 14:27:00,2022-06-06 08:06:00
R23MSK807,2200,MTI,FBGA-78U9,078U9MS017,3626,1091A06T21,A0803CB0823,AMS078C93001B,BBC35,2022-06-06 05:45:00,2022-06-06 18:03:00
R23MSM702,2200,MTI,FBGA-96UEC,096ECMS003,5599,1091A06T41,A0803CB0644,AMS096EC1002A,BBC36,2022-06-05 15:42:00,2022-06-06 11:57:00
R23MSM801,2200,MTI,FBGA-96UEC,096ECMS003,5551,1091A06T41,A0803CB0644,AMS096EC1002A,BBC37,2022-06-06 08:26:00,2022-06-07 04:31:14
R23MSL907,2200,MTI,FBGA-96UEC,096ECMS003,4940,1091A06T41,A0803CB0644,AMS096EC1002A,BBC38,2022-06-06 07:40:00,2022-06-06 10:06:00
0,2200,0,0,0,0,0,0,AMS078EN1001A,BBC39,2022-05-30 14:54:00,2022-06-06 08:06:00
R23MSKZ05,2200,MTI,FBGA-96UEC,096ECMS003,5536,1091A06T41,A0803CB0644,AMS096EC1002A,BBC40,2022-06-05 15:32:00,2022-06-06 11:34:00
0,2200,0,0,0,0,0,0,AMS078EN1001A,BBC41,2022-05-30 11:07:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AMS078EN1001A,BBC42,2022-05-30 03:49:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AMS078EN1001A,BBC43,2022-05-30 01:45:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AMS078EN1001A,BBC44,2022-05-30 18:11:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AMS078EN1001A,BBC45,2022-05-30 18:09:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AMS096EC1002A,BBC46,2022-06-06 01:01:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AMS078EN1001A,BBC47,2022-05-30 15:38:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AMS078EN1001A,BBC48,2022-05-30 06:43:00,2022-06-06 08:06:00
R23MSKZ07,2200,MTI,FBGA-96UEC,096ECMS003,5600,1091A06T41,A0803CB0644,AMS096EC1002A,BBC49,2022-06-05 20:16:00,2022-06-06 16:32:00
R23MSLD04,2200,MTI,FBGA-96UEC,096ECMS010,5543,1091A06T21,A0803CB0824,AMS096EC3001B,BBC50,2022-06-05 20:22:00,2022-06-06 17:36:00
0,2200,0,0,0,0,0,0,AMS078EN1001A,BBC51,2022-05-30 12:46:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AMS078EN1001A,BBC52,2022-05-30 03:43:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AMS078EN1001A,BBC53,2022-05-30 13:06:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AMS078EN1001A,BBC54,2022-05-30 21:51:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AMS078EN1001A,BBC55,2022-05-30 13:45:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AMS078EN1001A,BBC56,2022-05-30 02:33:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AMS078EN1001A,BBC57,2022-05-30 15:55:00,2022-06-06 08:06:00
R23MSLD03,2200,MTI,FBGA-96UEC,096ECMS010,5560,1091A06T21,A0803CB0824,AMS096EC3001B,BBC58,2022-06-05 20:39:00,2022-06-06 17:57:00
R23MSMD05,2200,MTI,FBGA-96UEC,096ECMS010,5558,1091A06T21,A0803CB0824,AMS096EC3001B,BBC59,2022-06-05 20:33:00,2022-06-06 17:50:00
R23MSLE01,2200,MTI,FBGA-96UEC,096ECMS010,5558,1091A06T21,A0803CB0824,AMS096EC3001B,BBC60,2022-06-06 08:26:00,2022-06-07 05:43:09
R23MSLD05,2200,MTI,FBGA-96UEC,096ECMS010,5522,1091A06T21,A0803CB0824,AMS096EC3001B,BBD01,2022-06-05 22:16:00,2022-06-06 19:25:00
0,2200,0,0,0,0,0,0,AAB008YQ2022A,BBD02,2022-06-04 02:07:00,2022-06-06 08:06:00
R23MSLE02,2200,MTI,FBGA-96UEC,096ECMS010,5575,1091A06T21,A0803CB0824,AMS096EC3001B,BBD03,2022-06-05 22:19:00,2022-06-06 19:40:00
0,2200,0,0,0,0,0,0,ANV0086A1069A,BBD09,2022-06-05 09:56:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AAB008YM2018A,BBD10,2022-06-04 15:28:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AAB008YM2018A,BBD11,2022-06-04 13:28:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AAB008YM2018A,BBD12,2022-06-05 01:40:00,2022-06-06 08:06:00
R23MSMD04,2200,MTI,FBGA-96UEC,096ECMS010,5556,1091A06T21,A0803CB0824,AMS096EC3001B,BBD13,2022-06-05 21:52:00,2022-06-06 19:09:00
R23AWAB34,2200,MXIC,DFN-08Y62D,008Y6AW032,5117,1091A07T41,A0803CB0926,AAW008Y62014A,BBD14,2022-06-06 03:18:00,2022-06-06 07:50:00
0,2200,0,0,0,0,0,0,AAB008YM2018A,BBD15,2022-06-05 05:24:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AAB008YM2018A,BBD16,2022-06-04 13:25:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ABW032YF1006B,BBD17,2022-06-04 03:28:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ABW036AB1004A,BBD20,2022-06-05 17:25:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,ABW036AB1004A,BBD21,2022-06-04 18:48:00,2022-06-06 08:06:00
R23AWCN02,2200,MXIC,DFN-08Y62D,008Y6AW039,8320,1091A07T41,A0803CB0926,AAW008Y62017A,BBD22,2022-06-06 01:33:00,2022-06-06 09:39:00
R22ABGK05,2200,WINBOND,DFN-08YM2D,0,0,1091A07T21,0,AAB008YM2018A,BBD23,2022-06-06 08:06:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AAB008YM2018A,BBD24,2022-06-05 08:17:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AAW008Y62014A,BBD35,2022-06-06 05:07:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AAS096EL1016A,BBD36,2022-06-06 04:38:00,2022-06-06 08:06:00
