ENTITY,SUM,MODEL,STATUS,LOT#,Pre-Lot,OPER,PRODUCT,PACKAGE ID,BOND ID,WIP,IC Q'ty,IN TIME,OUTPLAN,CUST,PIN_PKG,CLOT,JCODE,UPH,LAMILATION,REMARK1,AREA,PM,SETTING OPER,
	BB501       ,	0,	UTC1000S    ,	RUNNING     ,	P49ABBS25  ,	,	2200,	162KEAB017               ,	UBG032001/IG/W71NW10GE3FW,	AAB162KE1010A,	1600,	51400,	21-12-07 17:47,	21-12-08 09:15,	WINBOND                                           ,	STBGA162B4U    ,	6148M0007                                         ,	     ,	103.5046,	,	3000M       ,	TA-A6                    ,	12/24/2021 AP                 ,	2200                          ,
	BB502       ,	2160,	UTC1000S    ,	RUNNING     ,	P49ABJG18  ,	,	2200,	048TWAB012               ,	UAG05688A/AA/W29N01HVSANF,	AAB048TW2006A,	2160,	41251,	21-12-08 13:49,	21-12-08 17:47,	WINBOND                                           ,	TSOP1-48AM     ,	6103GW20001                                       ,	     ,	543.9208,	,	3000M       ,	TA-A6                    ,	12/25/2021 AP                 ,	2200                          ,
	BB503       ,	5760,	UTC1000S    ,	IDLE        ,	,	,	,	,	,	AAB060NR1007A,	,	,	21-12-08 09:13,	,	,	,	,	     ,	,	,	3000M       ,	TA-A6                    ,	12/26/2021 AP                 ,	2200                          ,
	BB504       ,	0,	UTC1000S    ,	IDLE        ,	,	,	,	,	,	AAW064MR1007A,	,	,	21-12-08 13:46,	,	,	,	,	     ,	,	,	3000M       ,	TA-A6                    ,	12/27/2021 AP                 ,	2200                          ,
	BB505       ,	0,	UTC1000S    ,	WAIT-REPAIR ,	P99CMKS01  ,	,	2200,	054TSCM038ENG            ,	UAA084/DI/W9825C6KH-6K{BM,	AAB054TS1004A,	96,	96,	21-12-08 14:21,	21-12-08 14:34:46,	ENG                                               ,	TSOP2-54CME    ,	P99CMKS                                           ,	E2   ,	242.7273,	,	3000M       ,	TA-A6                    ,	12/28/2021 AP                 ,	2200                          ,
	BB506       ,	2640,	UTC1000S    ,	RUNNING     ,	P49BUAK03  ,	,	2200,	096EABU001               ,	IS46TR16512B-125KBLA1-AS ,	ABU096EA1001A,	2640,	10947,	21-12-08 12:31,	21-12-09 00:12,	ICSI                                              ,	FBGA-96LEA     ,	MRA446000Y1                                       ,	     ,	225.8244,	,	3000M       ,	TA-A6                    ,	12/29/2021 AP                 ,	2200                          ,
	BB507       ,	0,	UTC1000S    ,	RUNNING     ,	P49MSBG04  ,	,	2200,	078EPMS004               ,	Z32D1JC8CMS3712{ZDT-S}   ,	AMS078EP1001A,	4775,	22563,	21-12-04 23:59,	21-12-06 20:25,	MTI                                               ,	FBGA-78UEP     ,	528241L.00L                                       ,	     ,	274.5263,	,	3000M       ,	TA-A6                    ,	12/30/2021 AP                 ,	2200                          ,
	BB508       ,	2880,	UTC1000S    ,	RUNNING     ,	P49ABE604  ,	,	2200,	054TNAB041               ,	UAA084/LS/W9825G6KH-6    ,	AAB054TN1005A,	2880,	49700,	21-12-08 13:23,	21-12-08 23:40,	WINBOND                                           ,	TSOP2-54ME     ,	6127G3800ZX                                       ,	     ,	279.6886,	,	3000M       ,	TA-A6                    ,	12/31/2021 AP                 ,	2200                          ,
	BB509       ,	0,	UTC1000S    ,	RUNNING     ,	P49ABFK02  ,	,	2200,	060EMAB003               ,	GAA108/LN/W9751G8NB-25   ,	AAB060EM2002A,	5527,	13287,	21-12-08 02:44,	21-12-08 21:49,	WINBOND                                           ,	FBGA60UEM2-1   ,	61284920002                                       ,	     ,	290.0666,	,	3000M       ,	TA-A6                    ,	                              ,	2200                          ,
	BB510       ,	0,	UTC1000S    ,	RUNNING     ,	P49ABJ706  ,	,	2200,	096ELAB016               ,	GAA098/DB/W632GG6NB-12{N},	AAB096EL1003A,	6000,	49322,	21-12-08 06:34,	21-12-09 07:16,	WINBOND                                           ,	FBGA96UEL(2)   ,	613467900                                         ,	     ,	243.0216,	,	3000M       ,	TA-A6                    ,	                              ,	2200                          ,
	BB511       ,	0,	UTC1000S    ,	IDLE        ,	,	,	,	,	,	AAB054NB2001A,	,	,	21-12-08 14:10,	,	,	,	,	     ,	,	,	3000M       ,	TA-A6                    ,	                              ,	2200                          ,
	BB512       ,	2880,	UTC1000S    ,	RUNNING     ,	P49ABE202  ,	,	2200,	054TNAB036               ,	UAA084/GI/W9825G6KH-6I{BM,	AAB054TN1005A,	2880,	42324,	21-12-08 08:40,	21-12-08 18:58,	WINBOND                                           ,	TSOP2-54ME     ,	6126DW4BDZZ                                       ,	     ,	279.6886,	,	3000M       ,	TA-A6                    ,	                              ,	2200                          ,
	BB513       ,	0,	UTC1000S    ,	WAIT-SETUP  ,	,	,	,	,	,	AB054NB2002A,	,	,	21-12-08 14:05,	,	,	,	,	MC   ,	,	,	3000M       ,	TA-A6                    ,	                              ,	2200                          ,
	BB514       ,	0,	UTC1000S    ,	IDLE        ,	,	,	,	,	,	AAW024MAA006A,	,	,	21-12-08 06:09,	,	,	,	,	     ,	,	,	3000M       ,	TA-A6                    ,	                              ,	2200                          ,
	BB515       ,	0,	UTC1000S    ,	RUNNING     ,	P49ABJV04  ,	,	2200,	096ELAB016               ,	GAA098/DB/W632GG6NB-12{N},	AAB096EL1003A,	5836,	47685,	21-12-07 18:50,	21-12-08 18:51,	WINBOND                                           ,	FBGA96UEL(2)   ,	6135CH800                                         ,	     ,	243.0216,	,	3000M       ,	TA-A8                    ,	                              ,	2200                          ,
	BB516       ,	3987,	UTC1000S    ,	WAIT-REPAIR ,	P49AWAK05  ,	,	2200,	064MRAW035               ,	6656H-64XA10RYG3GP{A}    ,	AAW064MR1012A,	881,	16814,	21-12-08 13:38,	21-12-08 15:30:40,	MXIC                                              ,	MBGA64J4U      ,	5K607800                                          ,	NSOP ,	242.9109,	,	3000M       ,	TA-A6                    ,	12/08/2021 MP                 ,	2200                          ,
	BB517       ,	0,	UTC1000S    ,	ENG         ,	,	,	,	,	,	AMS060NR1003A,	,	,	21-12-04 18:23,	21-12-04 18:23,	,	,	,	EE   ,	,	,	3000M       ,	TA-A6                    ,	12/09/2021 MP                 ,	2200                          ,
	BB518       ,	0,	UTC1000S    ,	IN-REPAIR   ,	P49CDBC01  ,	,	2200,	084UCCD006               ,	EDCA17FWQCF0-GN-25H-T2-00,	ACD084CC2002A,	5560,	8076,	21-12-08 14:22,	21-12-08 16:31:59,	ETRON                                             ,	FBGA-84UC(2)   ,	BTE337.21.1                                       ,	LE   ,	327.6504,	,	3000M       ,	TA-A6                    ,	12/10/2021 MP                 ,	2200                          ,
	BB519       ,	2880,	UTC1000S    ,	RUNNING     ,	P49ABE606  ,	,	2200,	054TNAB041               ,	UAA084/LS/W9825G6KH-6    ,	AAB054TN1005A,	2880,	49700,	21-12-08 13:08,	21-12-08 23:26,	WINBOND                                           ,	TSOP2-54ME     ,	6127G3800ZX                                       ,	     ,	279.6886,	,	3000M       ,	TA-A6                    ,	12/11/2021 MP                 ,	2200                          ,
	BB520       ,	0,	UTC1000S    ,	ENG         ,	,	,	,	,	,	AMS048TW1037A,	,	,	21-11-29 18:56,	21-11-29 18:56,	,	,	,	EE   ,	,	,	3000M       ,	TA-A6                    ,	12/12/2021 MP                 ,	2200                          ,
	BB521       ,	2104,	UTC1000S    ,	RUNNING     ,	P50MSAL02  ,	,	2200,	078ENMS009               ,	Z11B1SA8CMS2693{R-low alp,	AMS078EN1001A,	3585,	30736,	21-12-07 14:19,	21-12-09 04:26,	MTI                                               ,	FBGA-78UEN     ,	225802B.00L                                       ,	     ,	236.0785,	,	3000M       ,	TA-A7                    ,	12/13/2021 MP                 ,	2200                          ,
	BB522       ,	0,	UTC1000S    ,	RUNNING     ,	P50MSAB04  ,	,	2200,	078ENMS009               ,	Z11B1SA8CMS2693{R-low alp,	AMS078EN1001A,	3580,	31007,	21-12-08 07:03,	21-12-08 22:12,	MTI                                               ,	FBGA-78UEN     ,	226854B.00L                                       ,	     ,	236.0785,	,	3000M       ,	TA-A7                    ,	12/14/2021 MP                 ,	2200                          ,
	BB523       ,	2396,	UTC1000S    ,	RUNNING     ,	P48BUBU01  ,	,	2200,	060NLBU005               ,	IS43LR16320B-6BLI-AS     ,	ABU060NL3002A,	3068,	4129,	21-12-07 09:18,	21-12-09 00:37,	ICSI                                              ,	VFBGA60B4      ,	BNM691000Y6                                       ,	     ,	236.2156,	,	3000M       ,	TA-A7                    ,	12/15/2021 MP                 ,	2200                          ,
	BB524       ,	2401,	UTC1000S    ,	RUNNING     ,	P49BUAK01  ,	,	2200,	096EABU001               ,	IS46TR16512B-125KBLA1-AS ,	ABU096EA1001A,	2611,	10947,	21-12-08 13:10,	21-12-09 00:44,	ICSI                                              ,	FBGA-96LEA     ,	MRA446000Y1                                       ,	     ,	225.8244,	,	3000M       ,	TA-A7                    ,	12/16/2021 MP                 ,	2200                          ,
	BB525       ,	0,	UTC1000S    ,	RUNNING     ,	P50MSAS06  ,	,	2200,	078ENMS009               ,	Z11B1SA8CMS2693{R-low alp,	AMS078EN1001A,	3580,	30511,	21-12-08 07:00,	21-12-08 22:10,	MTI                                               ,	FBGA-78UEN     ,	226660B.00L                                       ,	     ,	236.0785,	,	3000M       ,	TA-A7                    ,	12/17/2021 MP                 ,	2200                          ,
	BB526       ,	8353,	UTC1000S    ,	IDLE        ,	,	,	,	,	,	ACD054MF2003A,	,	,	21-12-08 09:28,	,	,	,	,	     ,	,	,	3000M       ,	TA-A7                    ,	12/18/2021 MP                 ,	2200                          ,
	BB527       ,	0,	UTC1000S    ,	RUNNING     ,	P49ABFH01  ,	,	2200,	060EMAB003               ,	GAA108/LN/W9751G8NB-25   ,	AAB060EM2002A,	7651,	13165,	21-12-07 10:49,	21-12-08 13:12,	WINBOND                                           ,	FBGA60UEM2-1   ,	61293360002                                       ,	     ,	290.0666,	,	3000M       ,	TA-A7                    ,	12/19/2021 MP                 ,	2200                          ,
	BB528       ,	0,	UTC1000S    ,	WAIT-REPAIR ,	P48BUBX03  ,	,	2200,	060NLBU005               ,	IS43LR16320B-6BLI-AS     ,	ABU060NL3002A,	1037,	7225,	21-12-08 14:13,	21-12-08 10:32:07,	ICSI                                              ,	VFBGA60B4      ,	BNR317000Y1                                       ,	FLE  ,	236.2156,	,	3000M       ,	TA-A7                    ,	12/20/2021 MP                 ,	2200                          ,
	BB529       ,	5960,	UTC1000S    ,	RUNNING     ,	P49ABJ705  ,	,	2200,	096ELAB016               ,	GAA098/DB/W632GG6NB-12{N},	AAB096EL1003A,	5943,	49322,	21-12-08 11:25,	21-12-09 11:53,	WINBOND                                           ,	FBGA96UEL(2)   ,	613467900                                         ,	     ,	243.0216,	,	3000M       ,	TA-A7                    ,	12/21/2021 MP                 ,	2200                          ,
	BB530       ,	0,	UTC1000S    ,	RUNNING     ,	P49ABE106  ,	,	2200,	054TNAB036               ,	UAA084/GI/W9825G6KH-6I{BM,	AAB054TN1005A,	2878,	42108,	21-12-08 04:48,	21-12-08 15:05,	WINBOND                                           ,	TSOP2-54ME     ,	6126DW4BD                                         ,	     ,	279.6886,	,	3000M       ,	TA-A7                    ,	12/22/2021 MP                 ,	2200                          ,
	BB531       ,	0,	UTC1000S    ,	RUNNING     ,	P49ABG905  ,	,	2200,	054NBAB001               ,	MAA049/DI/W9812G6JB-6I   ,	AB054NB2002A,	3730,	23481,	21-12-08 05:44,	21-12-08 14:58,	WINBOND                                           ,	VFBGA54B4      ,	61294Y900ZZ                                       ,	     ,	404.4830,	,	3000M       ,	TA-A7                    ,	12/23/2021 SP                 ,	2200                          ,
	BB532       ,	0,	UTC1000S    ,	IDLE        ,	,	,	,	,	,	AAB060NR1007A,	,	,	21-12-08 04:16,	,	,	,	,	     ,	,	,	3000M       ,	TA-A7                    ,	12/24/2021 SP                 ,	2200                          ,
	BB533       ,	0,	UTC1000S    ,	ENG         ,	,	,	,	,	,	AMS060NR1003A,	,	,	21-12-04 19:27,	21-12-04 19:27,	,	,	,	EE   ,	,	,	3000M       ,	TA-A7                    ,	12/25/2021 SP                 ,	2200                          ,
	BB534       ,	0,	UTC1000S    ,	RUNNING     ,	P50MSBA04  ,	,	2200,	078ENMS009               ,	Z11B1SA8CMS2693{R-low alp,	AMS078EN1001A,	3600,	29272,	21-12-08 06:54,	21-12-08 22:09,	MTI                                               ,	FBGA-78UEN     ,	227066B.00L                                       ,	     ,	236.0785,	,	3000M       ,	TA-A7                    ,	12/26/2021 MP                 ,	2200                          ,
	BB535       ,	0,	UTC1000S    ,	RUNNING     ,	P49ABE111  ,	,	2200,	054TNAB036               ,	UAA084/GI/W9825G6KH-6I{BM,	AAB054TN1005A,	2880,	42108,	21-12-08 04:54,	21-12-08 15:11,	WINBOND                                           ,	TSOP2-54ME     ,	6126DW4BD                                         ,	     ,	279.6886,	,	3000M       ,	TA-A7                    ,	12/27/2021 MP                 ,	2200                          ,
	BB536       ,	0,	UTC1000S    ,	RUNNING     ,	P49ABJV03  ,	,	2200,	096ELAB016               ,	GAA098/DB/W632GG6NB-12{N},	AAB096EL1003A,	5948,	47685,	21-12-07 20:45,	21-12-08 21:13,	WINBOND                                           ,	FBGA96UEL(2)   ,	6135CH800                                         ,	     ,	243.0216,	,	3000M       ,	TA-A7                    ,	12/28/2021 MP                 ,	2200                          ,
	BB537       ,	2818,	UTC1000S    ,	RUNNING     ,	P49ABE210  ,	,	2200,	054TNAB036               ,	UAA084/GI/W9825G6KH-6I{BM,	AAB054TN1005A,	2880,	42324,	21-12-08 08:31,	21-12-08 18:48,	WINBOND                                           ,	TSOP2-54ME     ,	6126DW4BDZZ                                       ,	     ,	279.6886,	,	3000M       ,	TA-A7                    ,	12/29/2021 MP                 ,	2200                          ,
	BB538       ,	0,	UTC1000S    ,	RUNNING     ,	P49ABBT03  ,	,	2200,	162KEAB017               ,	UBG032001/IG/W71NW10GE3FW,	AAB162KE1010A,	1660,	10643,	21-12-08 06:16,	21-12-08 22:18,	WINBOND                                           ,	STBGA162B4U    ,	6148M0008                                         ,	     ,	103.5046,	,	3000M       ,	TA-A1                    ,	12/30/2021 MP                 ,	2200                          ,
	BB539       ,	1600,	UTC1000S    ,	RUNNING     ,	P49BUAC04  ,	,	2200,	086TABU026               ,	IS42S32200L-6TLI-AS      ,	ABU086TA1007A,	1600,	54227,	21-12-08 11:17,	21-12-08 18:55,	ICSI                                              ,	TSOP2-86E      ,	BTG153000Y1                                       ,	     ,	209.9049,	,	3000M       ,	TA-A1                    ,	12/31/2021 MP                 ,	2200                          ,
	BB540       ,	1600,	UTC1000S    ,	RUNNING     ,	P49BUAC02  ,	,	2200,	086TABU026               ,	IS42S32200L-6TLI-AS      ,	ABU086TA1007A,	1600,	54227,	21-12-08 08:51,	21-12-08 16:28,	ICSI                                              ,	TSOP2-86E      ,	BTG153000Y1                                       ,	     ,	209.9049,	,	3000M       ,	TA-A1                    ,	                              ,	2200                          ,
	BB541       ,	4320,	UTC1000S    ,	RUNNING     ,	P49ABJG16  ,	,	2200,	048TWAB012               ,	UAG05688A/AA/W29N01HVSANF,	AAB048TW2006A,	2160,	41251,	21-12-08 12:02,	21-12-08 16:00,	WINBOND                                           ,	TSOP1-48AM     ,	6103GW20001                                       ,	     ,	543.9208,	,	3000        ,	TA-A1                    ,	                              ,	2200                          ,
	BB542       ,	0,	UTC1000S    ,	RUNNING     ,	P49ABDT02  ,	,	2200,	054TNAB036               ,	UAA084/AA/W9825G6KH-6A{BM,	AAB054TN1005A,	2880,	20098,	21-12-07 22:09,	21-12-08 08:26,	WINBOND                                           ,	TSOP2-54ME     ,	612968400ZX                                       ,	     ,	279.6886,	,	3000M       ,	TA-A1                    ,	                              ,	2200                          ,
	BB543       ,	0,	UTC1000S    ,	IDLE        ,	,	,	,	,	,	AAB060NR1007A,	,	,	21-12-08 14:03,	,	,	,	,	     ,	,	,	3000M       ,	TA-A1                    ,	                              ,	2200                          ,
	BB544       ,	0,	UTC1000S    ,	QC          ,	,	,	,	,	,	AAB096EL1017A,	,	,	,	,	,	,	,	     ,	,	,	3000M       ,	TA-A1                    ,	                              ,	2200                          ,
	BB545       ,	2880,	UTC1000S    ,	RUNNING     ,	P49ABE212  ,	,	2200,	054TNAB036               ,	UAA084/GI/W9825G6KH-6I{BM,	AAB054TN1005A,	2880,	42324,	21-12-08 08:28,	21-12-08 18:46,	WINBOND                                           ,	TSOP2-54ME     ,	6126DW4BDZZ                                       ,	     ,	279.6886,	,	3000M       ,	TA-A1                    ,	                              ,	2200                          ,
	BB546       ,	0,	UTC1000S    ,	ENG         ,	,	,	,	,	,	AMS060NR1003A,	,	,	21-12-07 14:41,	21-12-07 14:41,	,	,	,	EE   ,	,	,	3000M       ,	TA-A1                    ,	                              ,	2200                          ,
