code_flag,gw_part_no,serialn_no,op_id,trans_date,trans_time,mc_no,area,roll_length,no_208,item_208,date_208,roll_weight,roll_weight_old,roll_length_inch,roll_length_old,roll_length_inch_old,roll_weight_dif,roll_length_dif,roll_length_inch_dif,transaction,txt_trans_date,txt_trans_time,trans_ways,assy_lot,oper,cimes_hist_seq,cimes_ent_hist_seq,die_count,die_count_old,die_count_dif,cimes_transaction,
N  ,1091A09C41               ,N2216304-0019  ,19978     ,20210918,141523,          ,TA,3000.000,2021050826,1,20210918,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210918,141523,M,,0,0,0,0,0,0,,
N  ,1091G08MA1               ,SR218051-0138  ,21955     ,20210924,142249,          ,TB,500.000,2021051639,2,20210924,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20210924,142249,M,,0,0,0,0,0,0,,
N  ,1091G08MA1               ,SR218051-0139  ,21955     ,20210924,142249,          ,TB,500.000,2021051639,2,20210924,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20210924,142249,M,,0,0,0,0,0,0,,
N  ,1091G08MA1               ,SR218051-0140  ,21955     ,20210924,142249,          ,TB,500.000,2021051639,2,20210924,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20210924,142249,M,,0,0,0,0,0,0,,
N  ,1091G08MA1               ,SR218051-0135  ,21955     ,20210924,142249,          ,TB,500.000,2021051639,2,20210924,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20210924,142249,M,,0,0,0,0,0,0,,
N  ,1091G08MA1               ,SR218051-0134  ,21955     ,20210924,142249,          ,TB,500.000,2021051639,2,20210924,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20210924,142249,M,,0,0,0,0,0,0,,
N  ,1091A07M41               ,N2214012-0007  ,21955     ,20210429,142552,          ,TA,3000.000,2021021613,3,20210429,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210429,142552,M,,0,0,0,0,0,0,,
N  ,1091A07M41               ,N2214012-0008  ,21955     ,20210429,142552,          ,TA,3000.000,2021021613,3,20210429,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210429,142552,M,,0,0,0,0,0,0,,
N  ,1091A07M41               ,N2214012-0009  ,21955     ,20210429,142552,          ,TA,3000.000,2021021613,3,20210429,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210429,142552,M,,0,0,0,0,0,0,,
N  ,1091A07M41               ,N2214012-0010  ,21955     ,20210429,142552,          ,TA,3000.000,2021021613,3,20210429,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210429,142552,M,,0,0,0,0,0,0,,
N  ,1091A07M41               ,N2214012-0011  ,21955     ,20210429,142552,          ,TA,3000.000,2021021613,3,20210429,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210429,142552,M,,0,0,0,0,0,0,,
N  ,1091A07M41               ,N2214012-0012  ,21955     ,20210429,142552,          ,TA,3000.000,2021021613,3,20210429,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210429,142552,M,,0,0,0,0,0,0,,
N  ,1091A07M41               ,N2214012-0006  ,21955     ,20210429,142552,          ,TA,3000.000,2021021613,3,20210429,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210429,142552,M,,0,0,0,0,0,0,,
N  ,1091A07M41               ,N2214012-0005  ,21955     ,20210429,142552,          ,TA,3000.000,2021021613,3,20210429,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210429,142552,M,,0,0,0,0,0,0,,
N  ,1091A07M41               ,N2214012-0004  ,21955     ,20210429,142552,          ,TA,3000.000,2021021613,3,20210429,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210429,142552,M,,0,0,0,0,0,0,,
N  ,1091A07M41               ,N2214012-0003  ,21955     ,20210429,142552,          ,TA,3000.000,2021021613,3,20210429,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210429,142552,M,,0,0,0,0,0,0,,
N  ,1091A07M41               ,N2214012-0002  ,21955     ,20210429,142552,          ,TA,3000.000,2021021613,3,20210429,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210429,142552,M,,0,0,0,0,0,0,,
N  ,1091A07M41               ,N2214012-0001  ,21955     ,20210429,142552,          ,TA,3000.000,2021021613,3,20210429,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210429,142552,M,,0,0,0,0,0,0,,
R  ,1091A10T41               ,S2191205-1974  ,S0778     ,20211001,174606,BB214     ,TA,1752.239,2021052510,1,20210929,0.000,0.000,5747.344,1752.239,5747.344,0.000,0.000,0.000,RETURN    ,20211001,174606,M,            ,0,0,0,0,0,0,          ,
N  ,1091C08TP2               ,S2191033-1679  ,21955     ,20211002,155548,          ,TB,1000.000,2021053192,5,20211002,0.000,0.000,3280.000,0.000,0.000,0.000,1000.000,3280.000,ADD       ,20211002,155548,M,,0,0,0,0,0,0,,
N  ,1091C08TP2               ,S2191033-1678  ,21955     ,20211002,155548,          ,TB,1000.000,2021053192,5,20211002,0.000,0.000,3280.000,0.000,0.000,0.000,1000.000,3280.000,ADD       ,20211002,155548,M,,0,0,0,0,0,0,,
N  ,1091C08TP2               ,S2191033-1683  ,21955     ,20211002,155548,          ,TB,1000.000,2021053192,5,20211002,0.000,0.000,3280.000,0.000,0.000,0.000,1000.000,3280.000,ADD       ,20211002,155548,M,,0,0,0,0,0,0,,
N  ,1091C08TP2               ,S2191033-1682  ,21955     ,20211002,155548,          ,TB,1000.000,2021053192,5,20211002,0.000,0.000,3280.000,0.000,0.000,0.000,1000.000,3280.000,ADD       ,20211002,155548,M,,0,0,0,0,0,0,,
N  ,1091A07M41               ,N2214012-0013  ,21955     ,20211003,134440,          ,TB,3000.000,2021053257,1,20211003,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20211003,134440,M,,0,0,0,0,0,0,,
