el_key,el_customer,el_entity_model,el_entity_oper,el_entity_group,el_check_value,el_action
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBN28AX8D-Z-BG63-HFG-50-A2,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBZ01AX8C-R-BG66-GFG-125-D2,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBZ01BX8C-14R-GFG-H125,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBZ01BX8C-R-BG66-G125-D2,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBZ01BX8C-R-BG66-G125-H2,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBZ01BX8C-R-BG66-GFG-125-D2,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBZ01BX8C-R-BG66-QFG-125-D2,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBZ11MX16B-Z-BG64-RFG-60-A2,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBZ11N1X16RFG-100-A211,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBZ11N1X16RFG-50-D211,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBZ11N1X16RFG-60-A211,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBZ11NX16A-Z-BG63-RFG-100-A2,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBZ11NX16A-Z-BG63-RFG-75-B2,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBZ11NX16A-Z-BG64-GFG-50-A2,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBZ11NX16A-Z-BG64-R50-B2,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBZ11NX16A-Z-BG64-RFG-50-A2,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBZ11NX16A-Z-BG64-RFG-75-B2,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBZ1AM1X16RFG-50-B211,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBZ1AM1X16RFG-70-A211,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBZ1AMX16A-Z-BG63-RFG-100-A2{2L},R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBZ1AMX16A-Z-BG64-RFG-50-A2,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SPSUBZ1AMX16A-Z-BG64-RFG-55-B2,R
RESTRAINED-ENTITY,*,G-TMX,2300,BM201,SWEETFISH2-SBTREV3-ENG,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SWSUBB27BHFG-790-X211,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SWSUBN18AX8G-Z-BE31-HFG-790-X2,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SWSUBN18AX8G-Z-BG63-HFG-790-X2,R
RESTRAINED-ENTITY,MTI-S,G-TMX,2300,BM201,SWSUBN18AX8G-Z-BG63-HFG-790-X2{Co-lay},R
RESTRAINED-ENTITY,PHISON,G-TMX,2300,BM201,SZZZZZZZ0S-18FLH-00448,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UAA070/DZ/W9712G6KB-25{U},R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UAA070/LT/W9712G6KB-25{U},R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UAA074941/DB/W94AD2KBJX5I,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UAA075941/GC/W97AH2KBVX2E{R},R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UAA078/DI/W9812G2KB-6,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UAA078/GC/W9812G2PB-6,R
RESTRAINED-ENTITY,WINBOND,G-TMX,2300,BM201,UAG045/DB/W29N02GVBIAA,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UAG045/DB/W29N02GVBIAA,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UAG056/DB/W29N01HVBINA,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UAG05688A/AA/W29N01HVBANF,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UAG05888A/DB/W29N08GVBIAA,R
RESTRAINED-ENTITY,WINBOND,G-TMX,2300,BM201,UAG05888A/DO/W29N08GVBKAA,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UAG071/DE/W25N01JWTBIT,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UAG071900/DB/W25N02JWTBIC,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UAG0719GA/DE/W25N02JWTBIF,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UAG0719P0/DB/W25N01JWTBKT,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UAG0719T0/DE/W25N01JWTBKT,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG032/W71NW11GF1EW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG032001/GC/W71NW10GE3FW{05A},R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG032001/IG/W71NW10GC1DW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG032001/IG/W71NW10GE3FW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG032002/DB/W71NW11GC1DW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG032002/DB/W71NW11GC1DW{710C},R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG032002/GC/W71NW11GC1DW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG032002/IJ/W71NW11GBADW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG032002/IJ/W71NW11GC1DW,R
RESTRAINED-ENTITY,WINBOND,G-TMX,2300,BM201,UBG032800/DB/W71NW11GF1EW{88},R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG045001/D0/W71NW20GD3DW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG045001/GC/W71NW20GD3DW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG045001/GD/W71NW20GD3DW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG045001/GD/W71NW20GF3FW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG045001/IG/W71NW20GD3DW-OLD,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG045001/IG/W71NW20GF3FW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG045001/IJ/W71NW20GD3GW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG045001/LT/W71NW20GD3DW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG04588A/DB/W29N02GZBIBA,R
RESTRAINED-ENTITY,WINBOND,G-TMX,2300,BM201,UBG04588A/DB/W29N02GZBJBF,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG04588A/DB/W71NW20GF3FX,R
RESTRAINED-ENTITY,WINBOND,G-TMX,2300,BM201,UBG04588A/IG/W29N02GZBIBA,R
RESTRAINED-ENTITY,WINBOND,G-TMX,2300,BM201,UBG04588A/IG/W29N02GZBJBF,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG04588A/IG/W29N02GZBJBF,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG056001/DE/W71NW10HE3FW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG05688A/DB/W71NW10HF3FW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG05688A/IG/W29N01HZBINF,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG05688A/IG/W29N01HZBJNF,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG05888A/DB/W29N04GZBIBF{DAF},R
RESTRAINED-ENTITY,WINBOND,G-TMX,2300,BM201,UBG05888A/DB/W29N04GZBIBF{DAF},R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG05888A/DB/W29N08GZBIBA,R
RESTRAINED-ENTITY,WINBOND,G-TMX,2300,BM201,UBG05888A/DB/W29N08GZBIBA,R
RESTRAINED-ENTITY,WINBOND,G-TMX,2300,BM201,UBG05888A/DO/W29N04GZBJBA{DAF},R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG05888A/DO/W29N04GZBJBA{DAF},R
RESTRAINED-ENTITY,EliteMT,G-TMX,2300,BM201,WF59D4G81KAR1AG{GBNFA},R
RESTRAINED-ENTITY,*,G-TMX,2300,BM201,WMD2128M16RT_ASSY{FOW},R
RESTRAINED-ENTITY,ETRON,G-LINE,2300,BM402,EDEH08FTS000-NN-5G-AS-0000{Post},R
RESTRAINED-ENTITY,ProMOS,G-LINE,2300,BM403,V58C2G01164SCASXI{M},R
RESTRAINED-ENTITY,ProMOS,G-LINE,2300,BM404,V58C2G01164SCASXI{M},R
RESTRAINED-ENTITY,ETRON,G-LINE,2300,BM407,*,R
RESTRAINED-ENTITY,UNIC2,Y-SERI FM,2300,BM50*,B16A1-TAEDA1A00060,R
RESTRAINED-ENTITY,UNIC2,Y-SERI FM,2300,BM50*,B16A1-TAESA1A00050,R
RESTRAINED-ENTITY,WINBOND,Y-SERI FM,2300,BM50*,DBG084001/DE/W29N08KZBIBH,R
RESTRAINED-ENTITY,ETRON,Y-SERI FM,2300,BM50*,EH1402FVC00D-NN-H-AS-0000{Post},R
RESTRAINED-ENTITY,ETRON,Y-SERI FM,2300,BM50*,EH2603FVC00D-NN-H-AS-0000{Post},R
RESTRAINED-ENTITY,ETRON,Y-SERI FM,2300,BM50*,EH2603FVCxxD-xx-xxH,R
RESTRAINED-ENTITY,ETRON,Y-SERI FM,2300,BM50*,EH2701FVC00B-NL-H-DP-000C{Pre},R
RESTRAINED-ENTITY,ETRON,Y-SERI FM,2300,BM50*,EH2702FVC00B-NL-H-DP-000C{Pre},R
RESTRAINED-ENTITY,ETRON,Y-SERI FM,2300,BM50*,EH2702FVC00B-NN-H-AS-000C{Post},R
RESTRAINED-ENTITY,ETRON,Y-SERI FM,2300,BM50*,EH2801FVCxxB-xx-xxH,R
RESTRAINED-ENTITY,ETRON,Y-SERI FM,2300,BM50*,EH2901FVC00B-NL-H-DP-0000{Pre},R
RESTRAINED-ENTITY,ETRON,Y-SERI FM,2300,BM50*,EH3101FVCxxB-xx-xxH,R
RESTRAINED-ENTITY,MTI-S,Y-SERI FM,2300,BM50*,SPSUBB17AX8H-Z-BG63-HFG-100-B2,R
RESTRAINED-ENTITY,MTI-S,Y-SERI FM,2300,BM50*,SPSUBB17AX8H-Z-BG63-HFG-120-B2,R
RESTRAINED-ENTITY,MTI-S,Y-SERI FM,2300,BM50*,SPSUBB17AX8H-Z-BG63-HFG-250-B2{Co-lay},R
RESTRAINED-ENTITY,MTI-S,Y-SERI FM,2300,BM50*,SPSUBB27BX8D-Z-BG63-HFG-280-B2,R
RESTRAINED-ENTITY,MTI-S,Y-SERI FM,2300,BM50*,SPSUBL84DSDFG-230-B211,R
RESTRAINED-ENTITY,MTI-S,Y-SERI FM,2300,BM50*,SPSUBN18AHFG-120-B211,R
RESTRAINED-ENTITY,MTI-S,Y-SERI FM,2300,BM50*,SPSUBN18AX8G-Z-BG63-HFG-250-B2,R
RESTRAINED-ENTITY,MTI-S,Y-SERI FM,2300,BM50*,SWSUBB17AX8H-Z-BE31-HFG-790-X2,R
RESTRAINED-ENTITY,WINBOND,Y-SERI FM,2300,BM50*,UAG045/DB/W29N02GVBIAA,R
RESTRAINED-ENTITY,WINBOND,Y-SERI FM,2300,BM50*,UAG04588A/AA/W29N02GVBAAF,R
RESTRAINED-ENTITY,WINBOND,Y-SERI FM,2300,BM50*,UAG04588A/IG/W29N02GVBIAA,R
RESTRAINED-ENTITY,WINBOND,Y-SERI FM,2300,BM50*,UAG05888A/DB/W29N04GVBJAA{DAF},R
RESTRAINED-ENTITY,WINBOND,Y-SERI FM,2300,BM50*,UBG032800/DB/W71NW11GE1EW{89},R
RESTRAINED-ENTITY,WINBOND,Y-SERI FM,2300,BM50*,UBG032800/DB/W71NW11GF1EW,R
RESTRAINED-ENTITY,WINBOND,Y-SERI FM,2300,BM50*,UBG04588A/DB/W29N02GZBJBA,R
RESTRAINED-ENTITY,WINBOND,Y-SERI FM,2300,BM50*,UBG04588A/IG/W29N02GZBIBA,R
RESTRAINED-ENTITY,WINBOND,Y-SERI FM,2300,BM50*,UBG04588A/IG/W29N02GZBIBF,R
RESTRAINED-ENTITY,WINBOND,Y-SERI FM,2300,BM50*,UBG04588A/IG/W29N02GZBJBF,R
RESTRAINED-ENTITY,WINBOND,Y-SERI FM,2300,BM50*,UBG0458AA/DO/W29N02GWBIBA,R
RESTRAINED-ENTITY,WINBOND,Y-SERI FM,2300,BM50*,UBG05888A/DB/W29N08GZBIBA,R
RESTRAINED-ENTITY,MXIC,Y-SERI FM,2300,BM501,*,A
RESTRAINED-ENTITY,Winbond,YPS,2300,BM6*,GAA108*,R
RESTRAINED-ENTITY,EliteMT,Y-SERI,2300,BM605,F50L1G41AY1AL*,A
RESTRAINED-ENTITY,EliteMT,Y-SERI,2300,BM605,F50L512M41AC1AL*,A
RESTRAINED-ENTITY,EliteMT,Y-SERI,2300,BM606,F50L1G41AY1AL*,A
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,EFSA688RAH002Z{MXXX-70},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,EFSA80SAH003Z{MXXX-70},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,EFSA80SAH003Z{SXCX-70},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA160SLH001ZSB{MXXX-80},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA680RCH000ZSA{MXXX-80},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA680RCH002ZSA{MXXX-80},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA680RMH000ZSB{SXDX-80},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA688RAH001ZSA{MXXX-70},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA688RAH001ZSA{MXXX-70},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA96SAH00DZSB{MXXX-70},R
RESTRAINED-ENTITY,MTI,Y-SERI FM,2300,BM504,M70M*,A
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,*F50D1G41LBME1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,*F50L1G41LBM1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,*F59D1G81LBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,*F59D1G81MBMC11AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,*F59L1G81MBM1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,*F59L2G81MBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,*SF50L1G41LBME1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,*WF59D1G81MBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,F50D1G41LBME1AM{M0RFA},R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,SUBMATWAS046,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,SUBMATWAS093,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,*F50L1G41LBM1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,*F50L1G41LBME1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,*F59D1G81MBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,*F59L1G81MBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,*WF59D1G81MBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD*,2040,BS716,M16U8G16512AW1CG{GVBF2},R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,SUBMATWAS045,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,SUBMATWAS046,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,SUBMATWAS081,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,*F50L1G41LBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,*F50L2G41LBM1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,*F50L2G41LBM2AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,SUBMATWAS046,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,SUBMATWAS049,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,SUBMATWAS093,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,*F50D1G41LBM1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,*F50L1G41LBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,*F50L2G41LBM1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,*F50L2G41LBM2AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,*F50L2G41LBME1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,SUBMATWAS045,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,SUBMATWAS049,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,SUBMATWAS071,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,SUBMATWAS078,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,SUBMATWAS116,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,*F50D2G41LBM1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,*F50L1G41LBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,*F50L1G41LBM2AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,*F59D1G81MBMC11AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,*F59L2G81MBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,*SF50L1G41LBME1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,F50D1G41LBME1AM{M0RFA},R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,SUBMATWAS044,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,SUBMATWAS074,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,*F50D1G41LBM1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,*F50D2G41LBM1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,*F59D1G81MBMC11AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,*F59L1G81MBM1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,*SF50L1G41LBME1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,F50D1G41LBME1AM{M0RFA},R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,SUBMATWAS080,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,SUBMATWAS090,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,*F50D2G41LBM1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,*F50L1G41LBME1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,*F59D1G81MBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,SUBMATWAS074,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,SUBMATWAS081,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,SUBMATWAS090,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,*F50D1G41LBME1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,*F50L2G41LBM2AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,*F59L1G81LBM1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,*F59L1G81MBM1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,SUBMATWAS078,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,SUBMATWAS080,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,SUBMATWAS116,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,*F50L1G41LBM2AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,*F50L1G41LBME1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,*F59D1G81LBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,*F59D1G81MBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,*F59L1G81LBM1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,*F59L2G81MBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,*WF59D1G81MBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,SUBMATWAS044,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,SUBMATWAS074,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,SUBMATWAS078,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,SUBMATWAS116,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,*F50L1G41LBM2AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,*F59D1G161MBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,*F59L1G81LBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,*F59L1G81LBM1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,*F59L1G81MBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,SUBMATWAS044,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS429,SUBMATWAS080,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,*F50D1G41LBM1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,*F50L2G41LBM1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,*F50L2G41LBME1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,*F59D1G161MBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,*F59D1G81LBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,*F59L1G81LBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD*,2040,BS716,DC014-1C*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,SUBMATWAS049,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,SUBMATWAS071,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,SUBMATWAS090,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS716,SUBMATWAS093,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,*F50D1G41LBME1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,*F50L1G41LBM1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,*F50L2G41LBME1AM*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,*F59D1G161MBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,*F59L1G81LBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,*F59L1G81MBM1AG*,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,SUBMATWAS045,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,SUBMATWAS071,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,PS301,SUBMATWAS081,R
RESTRAINED-ENTITY,DIALOG,DFD*,2040,PS301,*,A
RESTRAINED-ENTITY,MTI-S,QMO-2,5060,BO047,SPSUBV00H4PQFG-200-X214*,R
RESTRAINED-ENTITY,MTI-S,QMO-2,5060,BO047,SWSUBV00HX8F-Z-BG65-QFG-790-X2*,R
RESTRAINED-ENTITY,MTI,QMO-2,5060,BO047,V00HTW1X16*,R
RESTRAINED-ENTITY,MTI-S,QMO-2,5060,BO048,SPSUBV00HQFG-200-X211*,R
RESTRAINED-ENTITY,MTI-S,QMO-2,5060,BO048,SWSUBV80AX16DFG-790-X211,A
RESTRAINED-ENTITY,MTI,QMO-2,5060,BO048,V00H TW1 X16 9FA552{AC},R
RESTRAINED-ENTITY,MTI,QMO-2,5060,BO048,V00H TW1 X16 9FA552{Tray KS-881050},R
RESTRAINED-ENTITY,MTI,QMO-2,5060,BO048,V00H TW1 X16*,R
RESTRAINED-ENTITY,MTI,QMO-2,5060,BO047,V00H TW1 X16*,R
RESTRAINED-ENTITY,MTI,QMO-2,5060,BO048,Z91B PM1 X8 C9FF06,A
RESTRAINED-ENTITY,MTI-S,QMO-2,5060,*,SWSUBV80AX16DFG-790-X211,R
RESTRAINED-ENTITY,MTI-S,QMO-2,5060,BO047,SPSUBV00HQFG-200-X211*,R
RESTRAINED-ENTITY,MTI-S,QMO-2,5060,BO047,SPSUBV00HX16QFG-200-X212,R
RESTRAINED-ENTITY,MTI-S,QMO-2,5060,BO047,SWSUBV00HX16QFG-790-X21P,R
RESTRAINED-ENTITY,MTI-S,QMO-2,5060,BO047,SWSUBV80AX16DFG-790-X211,A
RESTRAINED-ENTITY,MTI,QMO-2,5060,BO047,V00H TW1 X16 9FA552{AC},R
RESTRAINED-ENTITY,MTI,QMO-2,5060,BO047,V00H TW1 X16 9FA552{Tray KS-881050},R
RESTRAINED-ENTITY,MTI,QMO-2,5060,BO047,V00HDA1X89F9CE8*,R
RESTRAINED-ENTITY,MTI,QMO-2,5060,BO047,V80A HA1 PACH 8072FB,A
RESTRAINED-ENTITY,MTI,QMO-2,5060,BO047,Z91B HA1 X16 CA415C,A
RESTRAINED-ENTITY,MTI-S,QMO-2,5060,BO048,SPSUBV00HX16GFG-200-X211,R
RESTRAINED-ENTITY,MTI,QMO-2,5060,BO048,V00HTW1X16*,R
RESTRAINED-ENTITY,MTI,QMO-2,5060,BO048,V80A HA1 PACH 8072FB,A
RESTRAINED-ENTITY,MTI,QMO-2,5060,BO048,Z91B HA1 X16 CA415C,A
