route,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_hold,wlot_mvin_perfmd,bd_id,urgent_code,sub_lot,wb_location,automotive,package_id,CR,super_hot_run_code,last_WB_entity,wlot_last_trans,WB_move_in_entity
BGA185,R03YZAJ14,ZJP,FBGA-96UEI,096EIYZ001,2850,0,2090,N,N,AYZ096EI1002A,,17,BB786-1,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/7 21:57,
BGA185,R04YZAM13,ZJP,FBGA-96UEI,096EIYZ001,2980,0,2090,N,N,AYZ096EI1002A,,16,BB505-1,,P3T2GF40CBF-Z{YZ},69.02,N,DA,2022/2/7 12:52,
BGA185,R03YZAJ15,ZJP,FBGA-96UEI,096EIYZ001,2922,0,2090,N,N,AYZ096EI1002A,,17,BB535-1,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/7 19:12,
BGA185,R04YZAM14,ZJP,FBGA-96UEI,096EIYZ001,2938,0,2090,N,N,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},69.02,N,DA,2022/2/7 12:52,
BGA185,R03YZAJ08,ZJP,FBGA-96UEI,096EIYZ001,2960,0,2090,N,N,AYZ096EI1002A,,17,BBB03-1,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/7 12:52,
BGA185,R03YZAJ12,ZJP,FBGA-96UEI,096EIYZ001,2940,0,2090,N,N,AYZ096EI1002A,,17,BB614-1,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/7 16:01,
BGA185,R03YZAI10,ZJP,FBGA-96UEI,096EIYZ001,2953,0,2090,N,N,AYZ096EI1002A,,17,BBB30-1,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/6 20:33,
BGA185,R03YZAJ01,ZJP,FBGA-96UEI,096EIYZ001,2920,0,2090,N,N,AYZ096EI1002A,,17,BB623-1,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/6 21:26,
BGA185,R04YZAM01,ZJP,FBGA-96UEI,096EIYZ001,2880,0,2150,N,N,AYZ096EI1002A,,16,N2A25-2,,P3T2GF40CBF-Z{YZ},69.02,N,DA,2022/1/29 01:50,
BGA185,R04YZAM05,ZJP,FBGA-96UEI,096EIYZ001,2960,0,2150,N,N,AYZ096EI1002A,,16,N2A25-2,,P3T2GF40CBF-Z{YZ},69.02,N,DA,2022/1/29 08:34,
BGA185,R04YZAM09,ZJP,FBGA-96UEI,096EIYZ001,2980,0,2150,N,N,AYZ096EI1002A,,16,N2A17-1,,P3T2GF40CBF-Z{YZ},69.02,N,DA,2022/1/29 17:34,
BGA185,R06YZAB01,ZJP,FBGA-96UEF,096EFYZ004,2484,0,2150,N,N,AYZ096EF2003A,,25,N2A26-1,,P3T1GF40CBF-Z{YZ}{RYOWA},68.06,N,DA,2022/2/7 08:32,
BGA185,R06YZAB05,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2150,N,N,AYZ096EF2003A,,25,N2A26-1,,P3T1GF40CBF-Z{YZ}{RYOWA},68.06,N,DA,2022/2/7 16:37,
BGA185,R06YZAB09,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2150,N,N,AYZ096EF2003A,,25,N2A08-2,,P3T1GF40CBF-Z{YZ}{RYOWA},68.06,N,DA,2022/2/7 21:46,
BGA185,R06YZAB13,ZJP,FBGA-96UEF,096EFYZ004,2491,0,2150,N,N,AYZ096EF2003A,,25,N2A09-2,,P3T1GF40CBF-Z{YZ}{RYOWA},68.06,N,DA,2022/2/8 04:11,
BGA185,R04YZAM02,ZJP,FBGA-96UEI,096EIYZ001,2890,0,2150,N,N,AYZ096EI1002A,,16,N2A25-2,,P3T2GF40CBF-Z{YZ},69.02,N,DA,2022/1/29 01:50,
BGA185,R04YZAM06,ZJP,FBGA-96UEI,096EIYZ001,2964,0,2150,N,N,AYZ096EI1002A,,16,N2A25-2,,P3T2GF40CBF-Z{YZ},69.02,N,DA,2022/1/29 08:34,
BGA185,R04YZAM10,ZJP,FBGA-96UEI,096EIYZ001,2980,0,2150,N,N,AYZ096EI1002A,,16,N2A17-1,,P3T2GF40CBF-Z{YZ},69.02,N,DA,2022/1/29 17:34,
BGA185,R06YZAB02,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2150,N,N,AYZ096EF2003A,,25,N2A26-1,,P3T1GF40CBF-Z{YZ}{RYOWA},68.06,N,DA,2022/2/7 08:32,
BGA185,R06YZAB06,ZJP,FBGA-96UEF,096EFYZ004,2487,0,2150,N,N,AYZ096EF2003A,,25,N2A26-1,,P3T1GF40CBF-Z{YZ}{RYOWA},68.06,N,DA,2022/2/7 16:37,
BGA185,R06YZAB10,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2150,N,N,AYZ096EF2003A,,25,N2A08-2,,P3T1GF40CBF-Z{YZ}{RYOWA},68.06,N,DA,2022/2/7 21:46,
BGA185,R06YZAB14,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2150,N,N,AYZ096EF2003A,,25,N2A09-2,,P3T1GF40CBF-Z{YZ}{RYOWA},68.06,N,DA,2022/2/8 04:11,
BGA185,R04YZAM03,ZJP,FBGA-96UEI,096EIYZ001,2900,0,2150,N,N,AYZ096EI1002A,,16,N2A25-3,,P3T2GF40CBF-Z{YZ},69.02,N,DA,2022/1/29 04:25,
BGA185,R04YZAM07,ZJP,FBGA-96UEI,096EIYZ001,2980,0,2150,N,N,AYZ096EI1002A,,16,N2A25-3,,P3T2GF40CBF-Z{YZ},69.02,N,DA,2022/1/29 13:53,
BGA185,R04YZAM11,ZJP,FBGA-96UEI,096EIYZ001,2980,0,2150,N,N,AYZ096EI1002A,,16,N2A32-3,,P3T2GF40CBF-Z{YZ},69.02,N,DA,2022/1/29 21:34,
BGA185,R04YZAM15,ZJP,FBGA-96UEI,096EIYZ001,2920,0,2150,N,N,AYZ096EI1002A,,16,N2A35-5,,P3T2GF40CBF-Z{YZ},69.02,N,DA,2022/1/30 04:06,
BGA185,R06YZAB03,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2150,N,N,AYZ096EF2003A,,25,N2A26-1,,P3T1GF40CBF-Z{YZ}{RYOWA},68.06,N,DA,2022/2/7 08:32,
BGA185,R06YZAB07,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2150,N,N,AYZ096EF2003A,,25,N2A08-2,,P3T1GF40CBF-Z{YZ}{RYOWA},68.06,N,DA,2022/2/7 21:46,
BGA185,R06YZAB11,ZJP,FBGA-96UEF,096EFYZ004,2441,0,2150,N,N,AYZ096EF2003A,,25,N2A11-6,,P3T1GF40CBF-Z{YZ}{RYOWA},68.06,N,DA,2022/2/8 01:13,
BGA185,R06YZAB15,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2150,N,N,AYZ096EF2003A,,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},68.06,N,DA,2022/2/8 07:49,
BGA185,R04YZAM04,ZJP,FBGA-96UEI,096EIYZ001,2939,0,2150,N,N,AYZ096EI1002A,,16,N2A25-3,,P3T2GF40CBF-Z{YZ},69.02,N,DA,2022/1/29 04:25,
BGA185,R04YZAM08,ZJP,FBGA-96UEI,096EIYZ001,2980,0,2150,N,N,AYZ096EI1002A,,16,N2A25-3,,P3T2GF40CBF-Z{YZ},69.02,N,DA,2022/1/29 13:53,
BGA185,R04YZAM12,ZJP,FBGA-96UEI,096EIYZ001,2980,0,2150,N,N,AYZ096EI1002A,,16,N2A32-3,,P3T2GF40CBF-Z{YZ},69.02,N,DA,2022/1/29 21:34,
BGA185,R04YZAM16,ZJP,FBGA-96UEI,096EIYZ001,3166,0,2150,N,N,AYZ096EI1002A,,16,N2A33-3,,P3T2GF40CBF-Z{YZ},69.02,N,DA,2022/1/30 04:52,
BGA185,R06YZAB04,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2150,N,N,AYZ096EF2003A,,25,N2A26-1,,P3T1GF40CBF-Z{YZ}{RYOWA},68.06,N,DA,2022/2/7 11:46,
BGA185,R06YZAB08,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2150,N,N,AYZ096EF2003A,,25,N2A08-2,,P3T1GF40CBF-Z{YZ}{RYOWA},68.06,N,DA,2022/2/7 21:46,
BGA185,R06YZAB12,ZJP,FBGA-96UEF,096EFYZ004,2440,0,2150,N,N,AYZ096EF2003A,,25,N2A11-6,,P3T1GF40CBF-Z{YZ}{RYOWA},68.06,N,DA,2022/2/8 01:13,
BGA185,R06YZAB16,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2150,N,N,AYZ096EF2003A,,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},68.06,N,DA,2022/2/8 07:49,
BGA185,R03YZA703,ZJP,FBGA-96UEI,096EIYZ001,2971,0,2200,Y,Y,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/2/2 13:19,
BGA185,R03YZA712,ZJP,FBGA-96UEI,096EIYZ001,2940,0,2200,Y,Y,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/1/27 14:34,
BGA185,R03YZA716,ZJP,FBGA-96UEI,096EIYZ001,2980,0,2200,Y,Y,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/1/29 17:11,
BGA185,R03YZA808,ZJP,FBGA-96UEI,096EIYZ001,2923,0,2200,Y,Y,AYZ096EI1002A,4,15,,,P3T2GF40CBF-Z{YZ},70.14,N,DA,2022/1/28 10:22,
BGA185,R03YZA901,ZJP,FBGA-96UEI,096EIYZ001,2944,0,2200,Y,Y,AYZ096EI1002A,4,8,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/2/1 14:37,
BGA185,R03YZA906,ZJP,FBGA-96UEI,096EIYZ001,2900,0,2200,Y,Y,AYZ096EI1002A,4,8,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/1/29 09:10,
BGA185,R03YZAA02,ZJP,FBGA-96UEI,096EIYZ001,2973,0,2200,Y,Y,AYZ096EI1002A,,9,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/2/6 06:29,
BGA185,R03YZAB01,ZJP,FBGA-96UEI,096EIYZ001,2880,0,2200,N,Y,AYZ096EI1002A,,13,,,P3T2GF40CBF-Z{YZ},69.82,N,DA,2022/2/7 21:26,BBB30
BGA185,R03YZAB09,ZJP,FBGA-96UEI,096EIYZ001,2920,0,2200,Y,Y,AYZ096EI1002A,,13,,,P3T2GF40CBF-Z{YZ},69.82,N,DA,2022/1/31 04:49,
BGA185,R03YZAE06,ZJP,FBGA-96UEI,096EIYZ001,2940,0,2200,Y,Y,AYZ096EI1002A,,14,,,P3T2GF40CBF-Z{YZ},69.66,N,DA,2022/2/4 10:03,
BGA185,R03YZAE11,ZJP,FBGA-96UEI,096EIYZ001,2960,0,2200,Y,Y,AYZ096EI1002A,,14,,,P3T2GF40CBF-Z{YZ},69.66,N,DA,2022/2/4 10:02,
BGA185,R03YZAI03,ZJP,FBGA-96UEI,096EIYZ001,2950,0,2200,Y,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/8 05:39,
BGA185,R03YZAI07,ZJP,FBGA-96UEI,096EIYZ001,2980,0,2200,Y,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/8 05:46,
BGA185,R03YZAI11,ZJP,FBGA-96UEI,096EIYZ001,2960,0,2200,N,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/6 18:15,BB535
BGA185,R03YZAI15,ZJP,FBGA-96UEI,096EIYZ001,2914,0,2200,Y,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/8 05:40,
BGA185,R03YZAJ02,ZJP,FBGA-96UEI,096EIYZ001,2920,0,2200,N,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/7 13:15,BB505
BGA185,R03YZAJ10,ZJP,FBGA-96UEI,096EIYZ001,2835,0,2200,N,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/7 22:35,BB572
BGA185,R05YZA909,ZJP,FBGA-96UEI,096EIYZ001,2940,0,2200,Y,Y,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},69.82,N,DA,2022/2/4 22:35,
BGA185,R03YZA704,ZJP,FBGA-96UEI,096EIYZ001,2980,0,2200,Y,Y,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/1/31 04:33,
BGA185,R03YZA708,ZJP,FBGA-96UEI,096EIYZ001,2949,0,2200,Y,Y,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/1/27 17:25,
BGA185,R03YZA713,ZJP,FBGA-96UEI,096EIYZ001,2918,0,2200,Y,Y,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/1/28 23:23,
BGA185,R03YZA907,ZJP,FBGA-96UEI,096EIYZ001,2900,0,2200,Y,Y,AYZ096EI1002A,4,8,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/2/6 08:43,
BGA185,R03YZAA03,ZJP,FBGA-96UEI,096EIYZ001,2929,0,2200,Y,Y,AYZ096EI1002A,,9,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/2/3 15:41,
BGA185,R03YZAA07,ZJP,FBGA-96UEI,096EIYZ001,2860,0,2200,Y,Y,AYZ096EI1002A,,9,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/1/29 09:09,
BGA185,R03YZAB02,ZJP,FBGA-96UEI,096EIYZ001,2880,0,2200,Y,Y,AYZ096EI1002A,,13,,,P3T2GF40CBF-Z{YZ},69.82,N,DA,2022/2/6 19:11,
BGA185,R03YZAB10,ZJP,FBGA-96UEI,096EIYZ001,2958,0,2200,Y,Y,AYZ096EI1002A,,13,,,P3T2GF40CBF-Z{YZ},69.82,N,DA,2022/1/30 13:31,
BGA185,R03YZAE02,ZJP,FBGA-96UEI,096EIYZ001,2800,0,2200,Y,Y,AYZ096EI1002A,,14,,,P3T2GF40CBF-Z{YZ},69.66,N,DA,2022/2/4 22:33,
BGA185,R03YZAE07,ZJP,FBGA-96UEI,096EIYZ001,2886,0,2200,Y,Y,AYZ096EI1002A,,14,,,P3T2GF40CBF-Z{YZ},69.66,N,DA,2022/2/5 14:42,
BGA185,R03YZAE12,ZJP,FBGA-96UEI,096EIYZ001,2936,0,2200,Y,Y,AYZ096EI1002A,,14,,,P3T2GF40CBF-Z{YZ},69.66,N,DA,2022/2/5 05:53,
BGA185,R03YZAI04,ZJP,FBGA-96UEI,096EIYZ001,3000,0,2200,Y,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/8 01:18,
BGA185,R03YZAI08,ZJP,FBGA-96UEI,096EIYZ001,2980,0,2200,Y,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/8 05:38,
BGA185,R03YZAI12,ZJP,FBGA-96UEI,096EIYZ001,2945,0,2200,Y,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/7 22:33,
BGA185,R03YZAI16,ZJP,FBGA-96UEI,096EIYZ001,2940,0,2200,N,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/8 01:22,BB502
BGA185,R03YZAJ03,ZJP,FBGA-96UEI,096EIYZ001,2980,0,2200,N,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/8 03:41,BBB34
BGA185,R03YZAJ07,ZJP,FBGA-96UEI,096EIYZ001,2916,0,2200,N,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/7 17:27,BB614
BGA185,R03YZAJ11,ZJP,FBGA-96UEI,096EIYZ001,2824,0,2200,N,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/7 22:57,BB539
BGA185,R05YZA910,ZJP,FBGA-96UEI,096EIYZ001,2940,0,2200,Y,Y,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},69.82,N,DA,2022/2/4 14:48,
BGA185,R03YZA701,ZJP,FBGA-96UEI,096EIYZ001,2960,0,2200,Y,Y,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/2/3 10:59,
BGA185,R03YZA705,ZJP,FBGA-96UEI,096EIYZ001,2979,0,2200,Y,Y,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/2/7 03:05,
BGA185,R03YZA714,ZJP,FBGA-96UEI,096EIYZ001,2908,0,2200,Y,Y,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/1/28 10:21,
BGA185,R03YZA801,ZJP,FBGA-96UEI,096EIYZ001,2780,0,2200,Y,Y,AYZ096EI1002A,4,15,,,P3T2GF40CBF-Z{YZ},70.14,N,DA,2022/1/27 23:27,
BGA185,R03YZA904,ZJP,FBGA-96UEI,096EIYZ001,2908,0,2200,Y,Y,AYZ096EI1002A,4,8,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/1/29 09:11,
BGA185,R03YZA908,ZJP,FBGA-96UEI,096EIYZ001,2887,0,2200,Y,Y,AYZ096EI1002A,4,8,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/1/29 09:10,
BGA185,R03YZAA04,ZJP,FBGA-96UEI,096EIYZ001,2920,0,2200,Y,Y,AYZ096EI1002A,,9,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/1/28 14:51,
BGA185,R03YZAA08,ZJP,FBGA-96UEI,096EIYZ001,2841,0,2200,Y,Y,AYZ096EI1002A,,9,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/2/7 02:41,
BGA185,R03YZAB03,ZJP,FBGA-96UEI,096EIYZ001,2854,0,2200,Y,Y,AYZ096EI1002A,,13,,,P3T2GF40CBF-Z{YZ},69.82,N,DA,2022/1/30 13:42,
BGA185,R03YZAB07,ZJP,FBGA-96UEI,096EIYZ001,2953,0,2200,Y,Y,AYZ096EI1002A,,13,,,P3T2GF40CBF-Z{YZ},69.82,N,DA,2022/1/30 14:17,
BGA185,R03YZAB12,ZJP,FBGA-96UEI,096EIYZ001,2820,0,2200,Y,Y,AYZ096EI1002A,,13,,,P3T2GF40CBF-Z{YZ},69.82,N,DA,2022/1/30 13:43,
BGA185,R03YZAE03,ZJP,FBGA-96UEI,096EIYZ001,2851,0,2200,Y,Y,AYZ096EI1002A,,14,,,P3T2GF40CBF-Z{YZ},69.66,N,DA,2022/2/4 11:11,
BGA185,R03YZAE08,ZJP,FBGA-96UEI,096EIYZ001,2865,0,2200,Y,Y,AYZ096EI1002A,,14,,,P3T2GF40CBF-Z{YZ},69.66,N,DA,2022/2/4 13:05,
BGA185,R03YZAE13,ZJP,FBGA-96UEI,096EIYZ001,2920,0,2200,Y,Y,AYZ096EI1002A,,14,,,P3T2GF40CBF-Z{YZ},69.66,N,DA,2022/2/6 12:41,
BGA185,R03YZAI01,ZJP,FBGA-96UEI,096EIYZ001,2964,0,2200,Y,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/7 13:59,
BGA185,R03YZAI05,ZJP,FBGA-96UEI,096EIYZ001,3000,0,2200,N,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/7 13:46,BB570
BGA185,R03YZAI09,ZJP,FBGA-96UEI,096EIYZ001,2940,0,2200,Y,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/8 05:45,
BGA185,R03YZAI13,ZJP,FBGA-96UEI,096EIYZ001,2860,0,2200,N,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/7 12:18,BBB03
BGA185,R03YZAJ04,ZJP,FBGA-96UEI,096EIYZ001,3000,0,2200,N,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/7 22:35,BB704
BGA185,R05YZA911,ZJP,FBGA-96UEI,096EIYZ001,2940,0,2200,Y,Y,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},69.82,N,DA,2022/2/6 09:38,
BGA185,R03YZA702,ZJP,FBGA-96UEI,096EIYZ001,2960,0,2200,Y,Y,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/1/29 17:11,
BGA185,R03YZA706,ZJP,FBGA-96UEI,096EIYZ001,2959,0,2200,Y,Y,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/1/27 14:35,
BGA185,R03YZA711,ZJP,FBGA-96UEI,096EIYZ001,2957,0,2200,Y,Y,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/2/8 00:03,
BGA185,R03YZA715,ZJP,FBGA-96UEI,096EIYZ001,2980,0,2200,Y,Y,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/1/27 17:26,
BGA185,R03YZA802,ZJP,FBGA-96UEI,096EIYZ001,2865,0,2200,Y,Y,AYZ096EI1002A,4,15,,,P3T2GF40CBF-Z{YZ},70.14,N,DA,2022/1/27 14:35,
BGA185,R03YZA807,ZJP,FBGA-96UEI,096EIYZ001,2872,0,2200,Y,Y,AYZ096EI1002A,4,15,,,P3T2GF40CBF-Z{YZ},70.14,N,DA,2022/1/29 16:56,
BGA185,R03YZA905,ZJP,FBGA-96UEI,096EIYZ001,2900,0,2200,Y,Y,AYZ096EI1002A,4,8,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/2/8 05:43,
BGA185,R03YZAA01,ZJP,FBGA-96UEI,096EIYZ001,2960,0,2200,Y,Y,AYZ096EI1002A,,9,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/1/29 02:36,
BGA185,R03YZAA05,ZJP,FBGA-96UEI,096EIYZ001,2899,0,2200,Y,Y,AYZ096EI1002A,,9,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/2/8 05:37,
BGA185,R03YZAA09,ZJP,FBGA-96UEI,096EIYZ001,1480,0,2200,Y,Y,AYZ096EI1002A,,9,,,P3T2GF40CBF-Z{YZ},69.98,N,DA,2022/2/6 10:41,
BGA185,R03YZAB04,ZJP,FBGA-96UEI,096EIYZ001,2840,0,2200,Y,Y,AYZ096EI1002A,,13,,,P3T2GF40CBF-Z{YZ},69.82,N,DA,2022/1/30 14:07,
BGA185,R03YZAB08,ZJP,FBGA-96UEI,096EIYZ001,2920,0,2200,Y,Y,AYZ096EI1002A,,13,,,P3T2GF40CBF-Z{YZ},69.82,N,DA,2022/1/30 14:00,
BGA185,R03YZAB13,ZJP,FBGA-96UEI,096EIYZ001,3939,0,2200,Y,Y,AYZ096EI1002A,,13,,,P3T2GF40CBF-Z{YZ},69.82,N,DA,2022/2/3 02:30,
BGA185,R03YZAE14,ZJP,FBGA-96UEI,096EIYZ001,2916,0,2200,Y,Y,AYZ096EI1002A,,14,,,P3T2GF40CBF-Z{YZ},69.66,N,DA,2022/2/6 06:52,
BGA185,R03YZAI02,ZJP,FBGA-96UEI,096EIYZ001,2980,0,2200,Y,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/7 20:45,
BGA185,R03YZAI06,ZJP,FBGA-96UEI,096EIYZ001,2990,0,2200,Y,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/8 02:59,
BGA185,R03YZAI14,ZJP,FBGA-96UEI,096EIYZ001,2860,0,2200,N,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/6 20:29,BB623
BGA185,R03YZAJ05,ZJP,FBGA-96UEI,096EIYZ001,2892,0,2200,N,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/8 00:18,BB543
BGA185,R03YZAJ09,ZJP,FBGA-96UEI,096EIYZ001,2960,0,2200,N,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/8 06:54,BB708
BGA185,R03YZAJ13,ZJP,FBGA-96UEI,096EIYZ001,2940,0,2200,N,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/8 05:26,BB551
BGA185,R03YZAJ17,ZJP,FBGA-96UEI,096EIYZ001,2389,0,2200,N,Y,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.5,N,DA,2022/2/7 20:49,BB786
BGA185,R05YZA912,ZJP,FBGA-96UEI,096EIYZ001,2906,0,2200,Y,Y,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},69.82,N,DA,2022/2/4 15:47,
BGA185,R03YZA717,ZJP,FBGA-96UEI,096EIYZ001,1321,0,2230,N,N,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},70.51,N,BBB30,2022/2/3 21:17,
BGA185,R03YZAE10,ZJP,FBGA-96UEI,096EIYZ001,2960,0,2230,N,N,AYZ096EI1002A,,14,,,P3T2GF40CBF-Z{YZ},70.09,N,BB551,2022/2/7 12:55,
BGA185,R03YZAA06,ZJP,FBGA-96UEI,096EIYZ001,2860,0,2250,N,N,AYZ096EI1002A,,9,,,P3T2GF40CBF-Z{YZ},70.51,N,BB452,2022/1/28 18:40,
BGA185,R03YZAB05,ZJP,FBGA-96UEI,096EIYZ001,2861,0,2250,N,N,AYZ096EI1002A,,13,,,P3T2GF40CBF-Z{YZ},70.3,N,BB551,2022/2/6 05:18,
BGA185,R03YZAJ06,ZJP,FBGA-96UEI,096EIYZ001,2880,0,2250,N,N,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.87,N,BB572,2022/2/7 22:31,
BGA185,R03YZA709,ZJP,FBGA-96UEI,096EIYZ001,2953,0,2250,Y,N,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},70.51,N,BB474,2022/1/28 20:57,
BGA185,R03YZAI17,ZJP,FBGA-96UEI,096EIYZ001,1455,0,2250,N,N,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.87,N,BB539,2022/2/7 22:47,
BGA185,R03YZAJ16,ZJP,FBGA-96UEI,096EIYZ001,2940,0,2250,N,N,AYZ096EI1002A,,17,,,P3T2GF40CBF-Z{YZ},69.87,N,BB708,2022/2/8 06:52,
BGA185,R03YZA811,ZJP,FBGA-96UEI,096EIYZ001,2943,0,2250,N,N,AYZ096EI1002A,4,15,,,P3T2GF40CBF-Z{YZ},70.72,N,BB704,2022/2/5 23:45,
BGA185,R03YZAG09,ZJP,FBGA-96UEI,096EIYZ001,5836,0,2320,Y,N,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},72.04,N,BBB03,2022/2/8 07:42,
BGA185,R03YZAH01,ZJP,FBGA-96UEI,096EIYZ001,275,0,2320,N,N,AYZ096EI1002A,,1,,,P3T2GF40CBF-G{YZ},70.7,N,BB614,2022/2/7 05:44,
BGA185,R03YZAG01,ZJP,FBGA-96UEI,096EIYZ001,11598,0,2330,N,N,AYZ096EI1002A,,16,,,P3T2GF40CBF-Z{YZ},72.5,N,BB502,2022/2/8 04:32,
